ID,SKU,Product Name,Category,Regular Price SAR,Sale Price SAR,Supplier Rank,Supplier Name,Supplier Type,Supplier Search URL,Supplier Buy URL,Supplier Price,Currency,Price Source,Notes
165,NG-DRN-002,DJI Avata 2 - Immersive FPV Drone with Goggles,Drones & Robotics,4099,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=DJI+Avata+2+-+Immersive+FPV+Drone+with+Goggles,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
165,NG-DRN-002,DJI Avata 2 - Immersive FPV Drone with Goggles,Drones & Robotics,4099,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=DJI+Avata+2+-+Immersive+FPV+Drone+with+Goggles,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
165,NG-DRN-002,DJI Avata 2 - Immersive FPV Drone with Goggles,Drones & Robotics,4099,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=DJI+Avata+2+-+Immersive+FPV+Drone+with+Goggles&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
166,NG-DRN-001,DJI Mini 4 Pro - Sub-249g Drone with 4K/60fps Camera,Drones & Robotics,7019,6099,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=DJI+Mini+4+Pro+-+Sub-249g+Drone+with+4K%2F60fps+Camera,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
166,NG-DRN-001,DJI Mini 4 Pro - Sub-249g Drone with 4K/60fps Camera,Drones & Robotics,7019,6099,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=DJI+Mini+4+Pro+-+Sub-249g+Drone+with+4K%2F60fps+Camera,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
166,NG-DRN-001,DJI Mini 4 Pro - Sub-249g Drone with 4K/60fps Camera,Drones & Robotics,7019,6099,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=DJI+Mini+4+Pro+-+Sub-249g+Drone+with+4K%2F60fps+Camera,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
166,NG-DRN-001,DJI Mini 4 Pro - Sub-249g Drone with 4K/60fps Camera,Drones & Robotics,7019,6099,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=DJI+Mini+4+Pro+-+Sub-249g+Drone+with+4K%2F60fps+Camera,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
166,NG-DRN-001,DJI Mini 4 Pro - Sub-249g Drone with 4K/60fps Camera,Drones & Robotics,7019,6099,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=DJI+Mini+4+Pro+-+Sub-249g+Drone+with+4K%2F60fps+Camera&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
167,NG-CBL-008,HDMI 2.1 8K Fiber Optic Cable (10m) - Zero Signal Loss,Cables & Adapters,359,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=HDMI+2.1+8K+Fiber+Optic+Cable+%2810m%29+-+Zero+Signal+Loss,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
167,NG-CBL-008,HDMI 2.1 8K Fiber Optic Cable (10m) - Zero Signal Loss,Cables & Adapters,359,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=HDMI+2.1+8K+Fiber+Optic+Cable+%2810m%29+-+Zero+Signal+Loss,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
167,NG-CBL-008,HDMI 2.1 8K Fiber Optic Cable (10m) - Zero Signal Loss,Cables & Adapters,359,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=HDMI+2.1+8K+Fiber+Optic+Cable+%2810m%29+-+Zero+Signal+Loss,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
167,NG-CBL-008,HDMI 2.1 8K Fiber Optic Cable (10m) - Zero Signal Loss,Cables & Adapters,359,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=HDMI+2.1+8K+Fiber+Optic+Cable+%2810m%29+-+Zero+Signal+Loss,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
167,NG-CBL-008,HDMI 2.1 8K Fiber Optic Cable (10m) - Zero Signal Loss,Cables & Adapters,359,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=HDMI+2.1+8K+Fiber+Optic+Cable+%2810m%29+-+Zero+Signal+Loss&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
168,NG-CBL-007,DAC SFP+ 10G Direct Attach Cable (3m) - Direct Switch-to-Switch Connection,Cables & Adapters,229,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=DAC+SFP%2B+10G+Direct+Attach+Cable+%283m%29+-+Direct+Switch-to-Switch+Connection,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
168,NG-CBL-007,DAC SFP+ 10G Direct Attach Cable (3m) - Direct Switch-to-Switch Connection,Cables & Adapters,229,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=DAC+SFP%2B+10G+Direct+Attach+Cable+%283m%29+-+Direct+Switch-to-Switch+Connection,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
168,NG-CBL-007,DAC SFP+ 10G Direct Attach Cable (3m) - Direct Switch-to-Switch Connection,Cables & Adapters,229,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=DAC+SFP%2B+10G+Direct+Attach+Cable+%283m%29+-+Direct+Switch-to-Switch+Connection,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
168,NG-CBL-007,DAC SFP+ 10G Direct Attach Cable (3m) - Direct Switch-to-Switch Connection,Cables & Adapters,229,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=DAC+SFP%2B+10G+Direct+Attach+Cable+%283m%29+-+Direct+Switch-to-Switch+Connection,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
168,NG-CBL-007,DAC SFP+ 10G Direct Attach Cable (3m) - Direct Switch-to-Switch Connection,Cables & Adapters,229,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=DAC+SFP%2B+10G+Direct+Attach+Cable+%283m%29+-+Direct+Switch-to-Switch+Connection&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
169,NG-CBL-006,Ugreen 5-in-1 USB-C Dock - HDMI 4K + Ethernet + USB 3.0,Cables & Adapters,289,249,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Ugreen+5-in-1+USB-C+Dock+-+HDMI+4K+%2B+Ethernet+%2B+USB+3.0,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
169,NG-CBL-006,Ugreen 5-in-1 USB-C Dock - HDMI 4K + Ethernet + USB 3.0,Cables & Adapters,289,249,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Ugreen+5-in-1+USB-C+Dock+-+HDMI+4K+%2B+Ethernet+%2B+USB+3.0,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
169,NG-CBL-006,Ugreen 5-in-1 USB-C Dock - HDMI 4K + Ethernet + USB 3.0,Cables & Adapters,289,249,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Ugreen+5-in-1+USB-C+Dock+-+HDMI+4K+%2B+Ethernet+%2B+USB+3.0,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
169,NG-CBL-006,Ugreen 5-in-1 USB-C Dock - HDMI 4K + Ethernet + USB 3.0,Cables & Adapters,289,249,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Ugreen+5-in-1+USB-C+Dock+-+HDMI+4K+%2B+Ethernet+%2B+USB+3.0,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
169,NG-CBL-006,Ugreen 5-in-1 USB-C Dock - HDMI 4K + Ethernet + USB 3.0,Cables & Adapters,289,249,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Ugreen+5-in-1+USB-C+Dock+-+HDMI+4K+%2B+Ethernet+%2B+USB+3.0&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
170,NG-CBL-005,Baseus USB-C 100W Charging Cable (2m) - Fast Charge for Laptops and Phones,Cables & Adapters,109,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Baseus+USB-C+100W+Charging+Cable+%282m%29+-+Fast+Charge+for+Laptops+and+Phones,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
170,NG-CBL-005,Baseus USB-C 100W Charging Cable (2m) - Fast Charge for Laptops and Phones,Cables & Adapters,109,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Baseus+USB-C+100W+Charging+Cable+%282m%29+-+Fast+Charge+for+Laptops+and+Phones,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
170,NG-CBL-005,Baseus USB-C 100W Charging Cable (2m) - Fast Charge for Laptops and Phones,Cables & Adapters,109,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Baseus+USB-C+100W+Charging+Cable+%282m%29+-+Fast+Charge+for+Laptops+and+Phones,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
170,NG-CBL-005,Baseus USB-C 100W Charging Cable (2m) - Fast Charge for Laptops and Phones,Cables & Adapters,109,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Baseus+USB-C+100W+Charging+Cable+%282m%29+-+Fast+Charge+for+Laptops+and+Phones,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
170,NG-CBL-005,Baseus USB-C 100W Charging Cable (2m) - Fast Charge for Laptops and Phones,Cables & Adapters,109,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Baseus+USB-C+100W+Charging+Cable+%282m%29+-+Fast+Charge+for+Laptops+and+Phones&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
171,NG-CBL-004,Ugreen Cat 8 Ethernet Cable (5m) - 40Gbps Network Cable,Cables & Adapters,149,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Ugreen+Cat+8+Ethernet+Cable+%285m%29+-+40Gbps+Network+Cable,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
171,NG-CBL-004,Ugreen Cat 8 Ethernet Cable (5m) - 40Gbps Network Cable,Cables & Adapters,149,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Ugreen+Cat+8+Ethernet+Cable+%285m%29+-+40Gbps+Network+Cable,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
171,NG-CBL-004,Ugreen Cat 8 Ethernet Cable (5m) - 40Gbps Network Cable,Cables & Adapters,149,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Ugreen+Cat+8+Ethernet+Cable+%285m%29+-+40Gbps+Network+Cable,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
171,NG-CBL-004,Ugreen Cat 8 Ethernet Cable (5m) - 40Gbps Network Cable,Cables & Adapters,149,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Ugreen+Cat+8+Ethernet+Cable+%285m%29+-+40Gbps+Network+Cable,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
171,NG-CBL-004,Ugreen Cat 8 Ethernet Cable (5m) - 40Gbps Network Cable,Cables & Adapters,149,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Ugreen+Cat+8+Ethernet+Cable+%285m%29+-+40Gbps+Network+Cable&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
172,NG-CBL-003,Cable Matters Thunderbolt 4 Cable (2m) - 40Gbps with 100W Charging,Cables & Adapters,419,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Cable+Matters+Thunderbolt+4+Cable+%282m%29+-+40Gbps+with+100W+Charging,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
172,NG-CBL-003,Cable Matters Thunderbolt 4 Cable (2m) - 40Gbps with 100W Charging,Cables & Adapters,419,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Cable+Matters+Thunderbolt+4+Cable+%282m%29+-+40Gbps+with+100W+Charging,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
172,NG-CBL-003,Cable Matters Thunderbolt 4 Cable (2m) - 40Gbps with 100W Charging,Cables & Adapters,419,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Cable+Matters+Thunderbolt+4+Cable+%282m%29+-+40Gbps+with+100W+Charging,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
172,NG-CBL-003,Cable Matters Thunderbolt 4 Cable (2m) - 40Gbps with 100W Charging,Cables & Adapters,419,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Cable+Matters+Thunderbolt+4+Cable+%282m%29+-+40Gbps+with+100W+Charging,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
172,NG-CBL-003,Cable Matters Thunderbolt 4 Cable (2m) - 40Gbps with 100W Charging,Cables & Adapters,419,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Cable+Matters+Thunderbolt+4+Cable+%282m%29+-+40Gbps+with+100W+Charging&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
173,NG-CBL-002,Anker USB-C Hub 7-in-1 - Multi-Port Adapter for Laptops,Cables & Adapters,349,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Anker+USB-C+Hub+7-in-1+-+Multi-Port+Adapter+for+Laptops,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
173,NG-CBL-002,Anker USB-C Hub 7-in-1 - Multi-Port Adapter for Laptops,Cables & Adapters,349,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Anker+USB-C+Hub+7-in-1+-+Multi-Port+Adapter+for+Laptops,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
173,NG-CBL-002,Anker USB-C Hub 7-in-1 - Multi-Port Adapter for Laptops,Cables & Adapters,349,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Anker+USB-C+Hub+7-in-1+-+Multi-Port+Adapter+for+Laptops,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
173,NG-CBL-002,Anker USB-C Hub 7-in-1 - Multi-Port Adapter for Laptops,Cables & Adapters,349,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Anker+USB-C+Hub+7-in-1+-+Multi-Port+Adapter+for+Laptops,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
173,NG-CBL-002,Anker USB-C Hub 7-in-1 - Multi-Port Adapter for Laptops,Cables & Adapters,349,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Anker+USB-C+Hub+7-in-1+-+Multi-Port+Adapter+for+Laptops&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,Cables & Adapters,219,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Ugreen+USB-C+to+HDMI+2.1+Cable+%282m%29+-+8K%4060Hz+Output&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,3D Printing & CNC,2899,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Phrozen+Sonic+Mini+8K+S+-+22-Micron+Pixel+Resin+3D+Printer&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,3D Printing & CNC,1049,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Creality+Sonic+Pad+-+Klipper+Tablet+to+Supercharge+Your+3D+Printer&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
177,NG-3DP-006,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your 3D Printer,3D Printing & CNC,540,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=BIQU+H2+V2S+Direct+Drive+Extruder+-+Lightweight+Upgrade+for+Your+3D+Printer,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
177,NG-3DP-006,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your 3D Printer,3D Printing & CNC,540,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=BIQU+H2+V2S+Direct+Drive+Extruder+-+Lightweight+Upgrade+for+Your+3D+Printer,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
177,NG-3DP-006,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your 3D Printer,3D Printing & CNC,540,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=BIQU+H2+V2S+Direct+Drive+Extruder+-+Lightweight+Upgrade+for+Your+3D+Printer,https://www.amazon.sa/-/en/ZILOU-direct-extruder-Printer-Extruder/dp/B0C4YQ7S8V/ref=sr_1_2,430,SAR,Existing workbook Amazon reference,Uses existing Amazon reference URL and price when the workbook has them.
177,NG-3DP-006,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your 3D Printer,3D Printing & CNC,540,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=BIQU+H2+V2S+Direct+Drive+Extruder+-+Lightweight+Upgrade+for+Your+3D+Printer,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
177,NG-3DP-006,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your 3D Printer,3D Printing & CNC,540,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=BIQU+H2+V2S+Direct+Drive+Extruder+-+Lightweight+Upgrade+for+Your+3D+Printer&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3D Printing & CNC,3499,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Elegoo+Saturn+3+Ultra+-+12K+Resin+3D+Printer+with+10-inch+Screen&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
179,NG-3DP-004,eSUN PLA+ Filament 10-Color Pack - 10kg Total for 3D Printing,3D Printing & CNC,1299,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=eSUN+PLA%2B+Filament+10-Color+Pack+-+10kg+Total+for+3D+Printing,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
179,NG-3DP-004,eSUN PLA+ Filament 10-Color Pack - 10kg Total for 3D Printing,3D Printing & CNC,1299,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=eSUN+PLA%2B+Filament+10-Color+Pack+-+10kg+Total+for+3D+Printing,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
179,NG-3DP-004,eSUN PLA+ Filament 10-Color Pack - 10kg Total for 3D Printing,3D Printing & CNC,1299,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=eSUN+PLA%2B+Filament+10-Color+Pack+-+10kg+Total+for+3D+Printing,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
179,NG-3DP-004,eSUN PLA+ Filament 10-Color Pack - 10kg Total for 3D Printing,3D Printing & CNC,1299,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=eSUN+PLA%2B+Filament+10-Color+Pack+-+10kg+Total+for+3D+Printing,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
179,NG-3DP-004,eSUN PLA+ Filament 10-Color Pack - 10kg Total for 3D Printing,3D Printing & CNC,1299,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=eSUN+PLA%2B+Filament+10-Color+Pack+-+10kg+Total+for+3D+Printing&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
