"name","name_ar","sku","price","sale_price","quantity","is_infinite","is_taxable","requires_shipping","is_draft","description","short_description","categories","images","weight","barcode"
"MikroTik hAP ax3","MikroTik hAP ax3","NGS-MIK-ROU-0317","499","","10","FALSE","TRUE","TRUE","FALSE","MikroTik hAP ax3 available at NGS Smart Home Store. Price: 499 SAR.","MikroTik hAP ax3 &#8211; Smart Home Product","راوترات","https://neogen.store/wp-content/uploads/NGS-MIK-ROU-0317-1.webp","",""
"Amazon Echo Dot 5","Amazon Echo Dot 5","NGS-AMA-VOI-0292","229","","10","FALSE","TRUE","TRUE","FALSE","Amazon Echo Dot 5 available at NGS Smart Home Store. Price: 229 SAR.","Amazon Echo Dot 5 &#8211; Smart Home Product","أجهزة صوتية","https://neogen.store/wp-content/uploads/NGS-AMA-VOI-0292.webp","",""
"Rachio 3e 8-Zone","Rachio 3e 8-Zone","NGS-RAC-IRR-0286","599","","10","FALSE","TRUE","TRUE","FALSE","Rachio 3e 8-Zone available at NGS Smart Home Store. Price: 599 SAR.","Rachio 3e 8-Zone &#8211; Smart Home Product","ري ذكي","https://neogen.store/wp-content/uploads/NGS-RAC-IRR-0286-1.webp","",""
"IKEA FYRTUR","IKEA FYRTUR","NGS-IKE-COV-0283","649","","10","FALSE","TRUE","TRUE","FALSE","IKEA FYRTUR available at NGS Smart Home Store. Price: 649 SAR.","IKEA FYRTUR &#8211; Smart Home Product","Covers","https://neogen.store/wp-content/uploads/NGS-IKE-COV-0283-1.webp","",""
"IKEA SOMRIG","IKEA SOMRIG","NGS-IKE-BUT-0275","39","","10","FALSE","TRUE","TRUE","FALSE","IKEA SOMRIG available at NGS Smart Home Store. Price: 39 SAR.","IKEA SOMRIG &#8211; Smart Home Product","أزرار ذكية","https://neogen.store/wp-content/uploads/NGS-IKE-BUT-0275-1.webp","",""
"IKEA DIRIGERA","IKEA DIRIGERA","NGS-IKE-HUB-0272","259","","10","FALSE","TRUE","TRUE","FALSE","IKEA DIRIGERA available at NGS Smart Home Store. Price: 259 SAR.","IKEA DIRIGERA &#8211; Smart Home Product","Hubs","https://neogen.store/wp-content/uploads/NGS-IKE-HUB-0272-1.webp","",""
"IKEA TRETAKT","IKEA TRETAKT","NGS-IKE-PLU-0251","59","","10","FALSE","TRUE","TRUE","FALSE","IKEA TRETAKT available at NGS Smart Home Store. Price: 59 SAR.","IKEA TRETAKT &#8211; Smart Home Product","بلاقات ذكية","https://neogen.store/wp-content/uploads/NGS-IKE-PLU-0251-1.webp","",""
"Meross MSS310","Meross MSS310","NGS-MER-PLU-0249","59","","10","FALSE","TRUE","TRUE","FALSE","Meross MSS310 available at NGS Smart Home Store. Price: 59 SAR.","Meross MSS310 &#8211; Smart Home Product","بلاقات ذكية","https://neogen.store/wp-content/uploads/NGS-MER-PLU-0249.webp","",""
"IKEA STYRBAR","IKEA STYRBAR","NGS-IKE-LIG-0244","49","","10","FALSE","TRUE","TRUE","FALSE","IKEA STYRBAR available at NGS Smart Home Store. Price: 49 SAR.","IKEA STYRBAR &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-IKE-LIG-0244-1.webp","",""
"Hi-Link LD2410","Hi-Link LD2410","NGS-HI-SEN-0230","29","","10","FALSE","TRUE","TRUE","FALSE","Hi-Link LD2410 available at NGS Smart Home Store. Price: 29 SAR.","Hi-Link LD2410 &#8211; Smart Home Product","Sensors","https://neogen.store/wp-content/uploads/NGS-HI-SEN-0230-1.webp","",""
"Energy Audit Service","Energy Audit Service","NGS-NGS-SER-0215","449","","999","FALSE","TRUE","TRUE","FALSE","Energy Audit Service available at NGS Smart Home Store. Price: 449 SAR.","Energy Audit Service &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0215.webp","",""
"Firmware Update Service","Firmware Update Service","NGS-NGS-SER-0214","299","","999","FALSE","TRUE","TRUE","FALSE","Firmware Update Service available at NGS Smart Home Store. Price: 299 SAR.","Firmware Update Service &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0214.webp","",""
"Annual Maintenance Contract","Annual Maintenance Contract","NGS-NGS-SER-0213","999","","999","FALSE","TRUE","TRUE","FALSE","Annual Maintenance Contract available at NGS Smart Home Store. Price: 999 SAR.","Annual Maintenance Contract &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0213.webp","",""
"Network Design Service","Network Design Service","NGS-NGS-SER-0212","599","","999","FALSE","TRUE","TRUE","FALSE","Network Design Service available at NGS Smart Home Store. Price: 599 SAR.","Network Design Service &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0212.webp","",""
"Extended Warranty - 2 Years","Extended Warranty - 2 Years","NGS-NGS-SER-0211","249","","999","FALSE","TRUE","TRUE","FALSE","Extended Warranty - 2 Years available at NGS Smart Home Store. Price: 249 SAR.","Extended Warranty &#8211; 2 Years &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0211.webp","",""
"Extended Warranty - 1 Year","Extended Warranty - 1 Year","NGS-NGS-SER-0210","149","","999","FALSE","TRUE","TRUE","FALSE","Extended Warranty - 1 Year available at NGS Smart Home Store. Price: 149 SAR.","Extended Warranty &#8211; 1 Year &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0210.webp","",""
"Security Audit Service","Security Audit Service","NGS-NGS-SER-0209","349","","999","FALSE","TRUE","TRUE","FALSE","Security Audit Service available at NGS Smart Home Store. Price: 349 SAR.","Security Audit Service &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0209.webp","",""
"Platform Migration - Full","Platform Migration - Full","NGS-NGS-SER-0208","899","","999","FALSE","TRUE","TRUE","FALSE","Platform Migration - Full available at NGS Smart Home Store. Price: 899 SAR.","Platform Migration &#8211; Full &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0208.webp","",""
"Platform Migration - Basic","Platform Migration - Basic","NGS-NGS-SER-0207","449","","999","FALSE","TRUE","TRUE","FALSE","Platform Migration - Basic available at NGS Smart Home Store. Price: 449 SAR.","Platform Migration &#8211; Basic &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0207.webp","",""
"Custom Theme Design","Custom Theme Design","NGS-NGS-SER-0206","499","","999","FALSE","TRUE","TRUE","FALSE","Custom Theme Design available at NGS Smart Home Store. Price: 499 SAR.","Custom Theme Design &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0206.webp","",""
"Custom Blueprint Development","Custom Blueprint Development","NGS-NGS-SER-0205","399","","999","FALSE","TRUE","TRUE","FALSE","Custom Blueprint Development available at NGS Smart Home Store. Price: 399 SAR.","Custom Blueprint Development &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0205.webp","",""
"Home Assessment Consultation","Home Assessment Consultation","NGS-NGS-SER-0204","199","","999","FALSE","TRUE","TRUE","FALSE","Home Assessment Consultation available at NGS Smart Home Store. Price: 199 SAR.","Home Assessment Consultation &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0204.webp","",""
"Remote Login Access Setup","Remote Login Access Setup","NGS-NGS-SER-0203","199","","999","FALSE","TRUE","TRUE","FALSE","Remote Login Access Setup available at NGS Smart Home Store. Price: 199 SAR.","Remote Login Access Setup &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0203.webp","",""
"Remote Backup Configuration","Remote Backup Configuration","NGS-NGS-SER-0202","299","","999","FALSE","TRUE","TRUE","FALSE","Remote Backup Configuration available at NGS Smart Home Store. Price: 299 SAR.","Remote Backup Configuration &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0202.webp","",""
"Remote System Health Check","Remote System Health Check","NGS-NGS-SER-0201","249","","999","FALSE","TRUE","TRUE","FALSE","Remote System Health Check available at NGS Smart Home Store. Price: 249 SAR.","Remote System Health Check &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0201.webp","",""
"Remote Troubleshooting - Emergency","Remote Troubleshooting - Emergency","NGS-NGS-SER-0200","349","","999","FALSE","TRUE","TRUE","FALSE","Remote Troubleshooting - Emergency available at NGS Smart Home Store. Price: 349 SAR.","Remote Troubleshooting &#8211; Emergency &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0200.webp","",""
"Remote Support - 5-Pack","Remote Support - 5-Pack","NGS-NGS-SER-0199","599","","999","FALSE","TRUE","TRUE","FALSE","Remote Support - 5-Pack available at NGS Smart Home Store. Price: 599 SAR.","Remote Support &#8211; 5-Pack &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0199.webp","",""
"Remote Support - Single Session","Remote Support - Single Session","NGS-NGS-SER-0198","149","","999","FALSE","TRUE","TRUE","FALSE","Remote Support - Single Session available at NGS Smart Home Store. Price: 149 SAR.","Remote Support &#8211; Single Session &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0198.webp","",""
"Training - Full Course","Training - Full Course","NGS-NGS-SER-0197","999","","999","FALSE","TRUE","TRUE","FALSE","Training - Full Course available at NGS Smart Home Store. Price: 999 SAR.","Training &#8211; Full Course &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0197.webp","",""
"Training - Advanced","Training - Advanced","NGS-NGS-SER-0196","499","","999","FALSE","TRUE","TRUE","FALSE","Training - Advanced available at NGS Smart Home Store. Price: 499 SAR.","Training &#8211; Advanced &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0196.webp","",""
"Training - HA Basics","Training - HA Basics","NGS-NGS-SER-0195","249","","999","FALSE","TRUE","TRUE","FALSE","Training - HA Basics available at NGS Smart Home Store. Price: 249 SAR.","Training &#8211; HA Basics &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0195.webp","",""
"Support - Premium Monthly","Support - Premium Monthly","NGS-NGS-SER-0194","799","","999","FALSE","TRUE","TRUE","FALSE","Support - Premium Monthly available at NGS Smart Home Store. Price: 799 SAR.","Support &#8211; Premium Monthly &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0194.webp","",""
"Support - Standard Monthly","Support - Standard Monthly","NGS-NGS-SER-0193","399","","999","FALSE","TRUE","TRUE","FALSE","Support - Standard Monthly available at NGS Smart Home Store. Price: 399 SAR.","Support &#8211; Standard Monthly &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0193.webp","",""
"Support - Basic Monthly","Support - Basic Monthly","NGS-NGS-SER-0192","199","","999","FALSE","TRUE","TRUE","FALSE","Support - Basic Monthly available at NGS Smart Home Store. Price: 199 SAR.","Support &#8211; Basic Monthly &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0192.webp","",""
"UniFi Integration","UniFi Integration","NGS-NGS-SER-0191","249","","999","FALSE","TRUE","TRUE","FALSE","UniFi Integration available at NGS Smart Home Store. Price: 249 SAR.","UniFi Integration &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0191.webp","",""
"VLAN Setup","VLAN Setup","NGS-NGS-SER-0190","499","","999","FALSE","TRUE","TRUE","FALSE","VLAN Setup available at NGS Smart Home Store. Price: 499 SAR.","VLAN Setup &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0190.webp","",""
"Network Consultation","Network Consultation","NGS-NGS-SER-0189","149","","999","FALSE","TRUE","TRUE","FALSE","Network Consultation available at NGS Smart Home Store. Price: 149 SAR.","Network Consultation &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0189.webp","",""
"Frigate NVR Setup","Frigate NVR Setup","NGS-NGS-SER-0188","699","","999","FALSE","TRUE","TRUE","FALSE","Frigate NVR Setup available at NGS Smart Home Store. Price: 699 SAR.","Frigate NVR Setup &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0188.webp","",""
"Camera Integration","Camera Integration","NGS-NGS-SER-0187","349","","999","FALSE","TRUE","TRUE","FALSE","Camera Integration available at NGS Smart Home Store. Price: 349 SAR.","Camera Integration &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0187.webp","",""
"Matter Setup","Matter Setup","NGS-NGS-SER-0186","199","","999","FALSE","TRUE","TRUE","FALSE","Matter Setup available at NGS Smart Home Store. Price: 199 SAR.","Matter Setup &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0186.webp","",""
"Zigbee Migration","Zigbee Migration","NGS-NGS-SER-0185","399","","999","FALSE","TRUE","TRUE","FALSE","Zigbee Migration available at NGS Smart Home Store. Price: 399 SAR.","Zigbee Migration &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0185.webp","",""
"Zigbee Setup","Zigbee Setup","NGS-NGS-SER-0184","249","","999","FALSE","TRUE","TRUE","FALSE","Zigbee Setup available at NGS Smart Home Store. Price: 249 SAR.","Zigbee Setup &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0184.webp","",""
"Automation - Premium Pack","Automation - Premium Pack","NGS-NGS-SER-0183","799","","999","FALSE","TRUE","TRUE","FALSE","Automation - Premium Pack available at NGS Smart Home Store. Price: 799 SAR.","Automation &#8211; Premium Pack &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0183.webp","",""
"Automation - Standard Pack","Automation - Standard Pack","NGS-NGS-SER-0182","399","","999","FALSE","TRUE","TRUE","FALSE","Automation - Standard Pack available at NGS Smart Home Store. Price: 399 SAR.","Automation &#8211; Standard Pack &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0182.webp","",""
"Automation - Basic Pack","Automation - Basic Pack","NGS-NGS-SER-0181","199","","999","FALSE","TRUE","TRUE","FALSE","Automation - Basic Pack available at NGS Smart Home Store. Price: 199 SAR.","Automation &#8211; Basic Pack &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0181.webp","",""
"Dashboard - Mushroom Pack","Dashboard - Mushroom Pack","NGS-NGS-SER-0180","449","","999","FALSE","TRUE","TRUE","FALSE","Dashboard - Mushroom Pack available at NGS Smart Home Store. Price: 449 SAR.","Dashboard &#8211; Mushroom Pack &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0180.webp","",""
"Dashboard - Premium","Dashboard - Premium","NGS-NGS-SER-0179","599","","999","FALSE","TRUE","TRUE","FALSE","Dashboard - Premium available at NGS Smart Home Store. Price: 599 SAR.","Dashboard &#8211; Premium &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0179.webp","",""
"Dashboard - Standard","Dashboard - Standard","NGS-NGS-SER-0178","299","","999","FALSE","TRUE","TRUE","FALSE","Dashboard - Standard available at NGS Smart Home Store. Price: 299 SAR.","Dashboard &#8211; Standard &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0178.webp","",""
"Dashboard - Starter","Dashboard - Starter","NGS-NGS-SER-0177","149","","999","FALSE","TRUE","TRUE","FALSE","Dashboard - Starter available at NGS Smart Home Store. Price: 149 SAR.","Dashboard &#8211; Starter &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0177.webp","",""
"HA OS Installation - Premium","HA OS Installation - Premium","NGS-NGS-SER-0176","199","","999","FALSE","TRUE","TRUE","FALSE","HA OS Installation - Premium available at NGS Smart Home Store. Price: 199 SAR.","HA OS Installation &#8211; Premium &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0176.webp","",""
"HA OS Installation - Standard","HA OS Installation - Standard","NGS-NGS-SER-0175","99","","999","FALSE","TRUE","TRUE","FALSE","HA OS Installation - Standard available at NGS Smart Home Store. Price: 99 SAR.","HA OS Installation &#8211; Standard &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0175.webp","",""
"HA OS Installation - Basic","HA OS Installation - Basic","NGS-NGS-SER-0174","49","","999","FALSE","TRUE","TRUE","FALSE","HA OS Installation - Basic available at NGS Smart Home Store. Price: 49 SAR.","HA OS Installation &#8211; Basic &#8211; Smart Home Product","خدمات","https://neogen.store/wp-content/uploads/NGS-NGS-SER-0174.webp","",""
"Smart Security Kit","Smart Security Kit","NGS-NGS-PRE-0172","1199","","10","FALSE","TRUE","TRUE","FALSE","Smart Security Kit available at NGS Smart Home Store. Price: 1199 SAR.","Smart Security Kit &#8211; Smart Home Product","Pre-Configured Bundles","https://neogen.store/wp-content/uploads/NGS-NGS-PRE-0172-1.webp","",""
"SD Card Only - Basic","SD Card Only - Basic","NGS-NGS-PRE-0167","99","","10","FALSE","TRUE","TRUE","FALSE","SD Card Only - Basic available at NGS Smart Home Store. Price: 99 SAR.","SD Card Only &#8211; Basic &#8211; Smart Home Product","Pre-Configured Bundles","https://neogen.store/wp-content/uploads/NGS-NGS-PRE-0167.webp","",""
"HA Power N100","HA Power N100","NGS-NGS-PRE-0164","1199","","10","FALSE","TRUE","TRUE","FALSE","HA Power N100 available at NGS Smart Home Store. Price: 1199 SAR.","HA Power N100 &#8211; Smart Home Product","Pre-Configured Bundles","https://neogen.store/wp-content/uploads/NGS-NGS-PRE-0164-1.webp","",""
"HA Starter Pro","HA Starter Pro","NGS-NGS-PRE-0155","649","","10","FALSE","TRUE","TRUE","FALSE","HA Starter Pro available at NGS Smart Home Store. Price: 649 SAR.","HA Starter Pro &#8211; Smart Home Product","Pre-Configured Bundles","https://neogen.store/wp-content/uploads/NGS-NGS-PRE-0155-1.webp","",""
"Raspberry Pi 4 Model B 8GB","Raspberry Pi 4 Model B 8GB","NGS-RAS-RAS-0131","299","","10","FALSE","TRUE","TRUE","FALSE","Raspberry Pi 4 Model B 8GB available at NGS Smart Home Store. Price: 299 SAR.","Raspberry Pi 4 Model B 8GB &#8211; Smart Home Product","Raspberry Pi","https://neogen.store/wp-content/uploads/NGS-RAS-RAS-0131-1.webp","",""
"Raspberry Pi 4 Model B 4GB","Raspberry Pi 4 Model B 4GB","NGS-RAS-RAS-0130","199","","10","FALSE","TRUE","TRUE","FALSE","Raspberry Pi 4 Model B 4GB available at NGS Smart Home Store. Price: 199 SAR.","Raspberry Pi 4 Model B 4GB &#8211; Smart Home Product","Raspberry Pi","https://neogen.store/wp-content/uploads/NGS-RAS-RAS-0130-1.webp","",""
"Raspberry Pi 5 Model B 8GB","Raspberry Pi 5 Model B 8GB","NGS-RAS-RAS-0129","399","","10","FALSE","TRUE","TRUE","FALSE","Raspberry Pi 5 Model B 8GB available at NGS Smart Home Store. Price: 399 SAR.","Raspberry Pi 5 Model B 8GB &#8211; Smart Home Product","Raspberry Pi","https://neogen.store/wp-content/uploads/NGS-RAS-RAS-0129.webp","",""
"Raspberry Pi 5 Model B 4GB","Raspberry Pi 5 Model B 4GB","NGS-RAS-RAS-0128","299","","10","FALSE","TRUE","TRUE","FALSE","Raspberry Pi 5 Model B 4GB available at NGS Smart Home Store. Price: 299 SAR.","Raspberry Pi 5 Model B 4GB &#8211; Smart Home Product","Raspberry Pi","https://neogen.store/wp-content/uploads/NGS-RAS-RAS-0128-1.webp","",""
"HP DL380 Gen9 (Refurb)","HP DL380 Gen9 (Refurb)","NGS-HP-NAS-0123","2999","","10","FALSE","TRUE","TRUE","FALSE","HP DL380 Gen9 (Refurb) available at NGS Smart Home Store. Price: 2999 SAR.","HP DL380 Gen9 (Refurb) &#8211; Smart Home Product","NAS Servers","https://neogen.store/wp-content/uploads/NGS-HP-NAS-0123-1.webp","",""
