Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Regular price,Sale price,Categories,Tags,Images,Parent,Brands,Meta: _cost,Meta: _margin
simple,NGS-PHI-AIR-0608,Philips AC2887/30,1,0,visible,Philips AC2887/30 - Smart Home Product,Philips AC2887/30 available at NGS Smart Home Store. Price: 1299 SAR.,taxable,,1,10,2,1,0,,,,,1,1299,,Air Purifier,"smart-home, air-purifier, philips",https://via.placeholder.com/500x500.png?text=Philips-AC2887-30,,Philips,935.0,28.0
simple,NGS-LEN-SMA-0383,Lenovo Smart Clock 2,1,1,visible,Lenovo Smart Clock 2 - Smart Home Product,Lenovo Smart Clock 2 available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,10,2,1,0,,,,,1,249,,Smart Display,"smart-home, smart-display, lenovo, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Lenovo-Smart-Clock-2,,Lenovo,144.0,42.2
simple,NGS-FAC-SMA-0384,Facebook Portal Plus,1,1,visible,Facebook Portal Plus - Smart Home Product,Facebook Portal Plus available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Smart Display,"smart-home, smart-display, facebook, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Facebook-Portal-Plus,,Facebook,463.0,42.1
simple,NGS-SON-COO-0151,Sonoff ZBDongle-P,1,1,visible,Sonoff ZBDongle-P - Smart Home Product,Sonoff ZBDongle-P available at NGS Smart Home Store. Price: 79 SAR.,taxable,,1,10,2,1,0,,,,,1,79,,Coordinator,"smart-home, coordinator, sonoff",https://sonoff.tech/wp-content/uploads/2021/09/ZBDongle-P-01.jpg,,Sonoff,55.0,30.4
simple,NGS-GLE-LIG-0026,GLEDOPTO Zigbee LED Controller,1,1,visible,GLEDOPTO Zigbee LED Controller - Smart Home Product,GLEDOPTO Zigbee LED Controller available at NGS Smart Home Store. Price: 90 SAR.,taxable,,1,10,2,1,0,,,,,1,90,,Lighting,"smart-home, lighting, gledopto",https://via.placeholder.com/500x500.png?text=GLEDOPTO-Zigbee-LED-Contr,,GLEDOPTO,55.0,38.9
simple,NGS-HUE-LIG-0243,Hue Dimmer Switch V2,1,1,visible,Hue Dimmer Switch V2 - Smart Home Product,Hue Dimmer Switch V2 available at NGS Smart Home Store. Price: 129 SAR.,taxable,,1,10,2,1,0,,,,,1,129,,Lighting,"smart-home, lighting, hue",https://via.placeholder.com/500x500.png?text=Hue-Dimmer-Switch-V2,,Hue,90.0,30.2
simple,NGS-SWI-COV-0282,SwitchBot Blind Tilt,1,1,visible,SwitchBot Blind Tilt - Smart Home Product,SwitchBot Blind Tilt available at NGS Smart Home Store. Price: 329 SAR.,taxable,,1,10,2,1,0,,,,,1,329,,Covers,"smart-home, covers, switchbot",https://via.placeholder.com/500x500.png?text=SwitchBot-Blind-Tilt,,SwitchBot,230.0,30.1
simple,NGS-SWI-COV-0281,SwitchBot Curtain 3,1,1,visible,SwitchBot Curtain 3 - Smart Home Product,SwitchBot Curtain 3 available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Covers,"smart-home, covers, switchbot",https://via.placeholder.com/500x500.png?text=SwitchBot-Curtain-3,,SwitchBot,314.0,30.1
simple,NGS-GEN-ACC-0648,Generic NEMA 14-50 Outlet,1,0,visible,Generic NEMA 14-50 Outlet - Smart Home Product,Generic NEMA 14-50 Outlet available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Accessories,"smart-home, accessories, generic",https://via.placeholder.com/500x500.png?text=Generic-NEMA-14-50-Outlet,,Generic,149.0,25.1
simple,NGS-MET-SMA-0382,Meta Portal Go,1,1,visible,Meta Portal Go - Smart Home Product,Meta Portal Go available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,10,2,1,0,,,,,1,599,,Smart Display,"smart-home, smart-display, meta, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Meta-Portal-Go,,Meta,347.0,42.1
simple,NGS-ALE-SIM-0748,Alexa Echo Dot,1,1,visible,Alexa Echo Dot - Smart Home Product,Alexa Echo Dot available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Simple Voice,"smart-home, simple-voice, alexa",https://m.media-amazon.com/images/I/71xoR4A6q-L._AC_SL1000_.jpg,,Alexa,135.0,32.2
simple,NGS-RIN-WAT-0677,Rinnai RU199iN,1,1,visible,Rinnai RU199iN - Smart Home Product,Rinnai RU199iN available at NGS Smart Home Store. Price: 4499 SAR.,taxable,,1,10,2,1,0,,,,,1,4499,,Water Heater,"smart-home, water-heater, rinnai",https://via.placeholder.com/500x500.png?text=Rinnai-RU199iN,,Rinnai,3149.0,30.0
simple,NGS-AO-WAT-0675,A.O. Smith Voltex Hybrid,1,1,visible,A.O. Smith Voltex Hybrid - Smart Home Product,A.O. Smith Voltex Hybrid available at NGS Smart Home Store. Price: 5499 SAR.,taxable,,1,10,2,1,0,,,,,1,5499,,Water Heater,"smart-home, water-heater, a.o.-smith",https://via.placeholder.com/500x500.png?text=A-O--Smith-Voltex-Hybrid,,A.O. Smith,3849.0,30.0
simple,NGS-RHE-WAT-0674,Rheem ProTerra Hybrid,1,1,visible,Rheem ProTerra Hybrid - Smart Home Product,Rheem ProTerra Hybrid available at NGS Smart Home Store. Price: 5999 SAR.,taxable,,1,10,2,1,0,,,,,1,5999,,Water Heater,"smart-home, water-heater, rheem",https://via.placeholder.com/500x500.png?text=Rheem-ProTerra-Hybrid,,Rheem,4199.0,30.0
simple,NGS-SON-SWI-0022,SONOFF ZBMINIL2,1,0,visible,SONOFF ZBMINIL2 - Smart Home Product,SONOFF ZBMINIL2 available at NGS Smart Home Store. Price: 90 SAR.,taxable,,1,10,2,1,0,,,,,1,90,,Switches & Plugs,"smart-home, switches-and-plugs, sonoff",https://sonoff.tech/wp-content/uploads/2021/03/ZBMINI-01.jpg,,SONOFF,65.0,27.8
simple,NGS-AQA-SWI-0064,Aqara Cube T1 Pro,1,0,visible,Aqara Cube T1 Pro - Smart Home Product,Aqara Cube T1 Pro available at NGS Smart Home Store. Price: 110 SAR.,taxable,,1,10,2,1,0,,,,,1,110,,Switches & Plugs,"smart-home, switches-and-plugs, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Cube-T1-Pro,,Aqara,80.0,27.3
simple,NGS-SON-HA-0013,SONOFF ZBDongle-E,1,1,visible,SONOFF ZBDongle-E - Smart Home Product,SONOFF ZBDongle-E available at NGS Smart Home Store. Price: 90 SAR.,taxable,,1,10,2,1,0,,,,,1,90,,HA Hardware,"smart-home, ha-hardware, sonoff",https://sonoff.tech/wp-content/uploads/2022/07/ZBDongle-E-01.jpg,,SONOFF,55.0,38.9
simple,NGS-SEN-SEN-0526,Sensirion SCD40 CO2 Sensor,1,1,visible,Sensirion SCD40 CO2 Sensor - Smart Home Product,Sensirion SCD40 CO2 Sensor available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Sensor Module,"smart-home, sensor-module, sensirion, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Sensirion-SCD40-CO2-Senso,,Sensirion,90.0,54.8
simple,NGS-AQA-SWI-0066,Aqara Curtain Controller,1,0,visible,Aqara Curtain Controller - Smart Home Product,Aqara Curtain Controller available at NGS Smart Home Store. Price: 370 SAR.,taxable,,1,10,2,1,0,,,,,1,370,,Switches & Plugs,"smart-home, switches-and-plugs, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Curtain-Controller,,Aqara,280.0,24.3
simple,NGS-IKE-MOT-0750,IKEA TRÅDFRI Motion Kit,1,1,visible,IKEA TRÅDFRI Motion Kit - Smart Home Product,IKEA TRÅDFRI Motion Kit available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Motion Lighting,"smart-home, motion-lighting, ikea",https://via.placeholder.com/500x500.png?text=IKEA-TR-DFRI-Motion-Kit,,IKEA,135.0,32.2
simple,NGS-GLE-LIG-0236,Gledopto Controller,1,1,visible,Gledopto Controller - Smart Home Product,Gledopto Controller available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,10,2,1,0,,,,,1,99,,Lighting,"smart-home, lighting, gledopto",https://via.placeholder.com/500x500.png?text=Gledopto-Controller,,Gledopto,69.0,30.3
simple,NGS-NAN-LIG-0234,Nanoleaf Essentials A19,1,1,visible,Nanoleaf Essentials A19 - Smart Home Product,Nanoleaf Essentials A19 available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,10,2,1,0,,,,,1,99,,Lighting,"smart-home, lighting, nanoleaf",https://via.placeholder.com/500x500.png?text=Nanoleaf-Essentials-A19,,Nanoleaf,69.0,30.3
simple,NGS-HUE-BUT-0276,Hue Smart Button,1,1,visible,Hue Smart Button - Smart Home Product,Hue Smart Button available at NGS Smart Home Store. Price: 129 SAR.,taxable,,1,10,2,1,0,,,,,1,129,,Buttons,"smart-home, buttons, hue",https://via.placeholder.com/500x500.png?text=Hue-Smart-Button,,Hue,90.0,30.2
simple,NGS-MER-PLU-0253,Meross MSS425F,1,1,visible,Meross MSS425F - Smart Home Product,Meross MSS425F available at NGS Smart Home Store. Price: 169 SAR.,taxable,,1,10,2,1,0,,,,,1,169,,Plugs,"smart-home, plugs, meross",https://via.placeholder.com/500x500.png?text=Meross-MSS425F,,Meross,118.0,30.2
simple,NGS-HUE-BUT-0278,Hue Tap Dial,1,1,visible,Hue Tap Dial - Smart Home Product,Hue Tap Dial available at NGS Smart Home Store. Price: 189 SAR.,taxable,,1,10,2,1,0,,,,,1,189,,Buttons,"smart-home, buttons, hue",https://via.placeholder.com/500x500.png?text=Hue-Tap-Dial,,Hue,132.0,30.2
simple,NGS-GOV-LIG-0235,Govee RGBIC Pro 5m,1,1,visible,Govee RGBIC Pro 5m - Smart Home Product,Govee RGBIC Pro 5m available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Lighting,"smart-home, lighting, govee",https://via.placeholder.com/500x500.png?text=Govee-RGBIC-Pro-5m,,Govee,139.0,30.2
simple,NGS-MER-COV-0284,Meross Garage Opener,1,1,visible,Meross Garage Opener - Smart Home Product,Meross Garage Opener available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Covers,"smart-home, covers, meross",https://via.placeholder.com/500x500.png?text=Meross-Garage-Opener,,Meross,139.0,30.2
simple,NGS-IKE-COV-0283,IKEA FYRTUR,1,1,visible,IKEA FYRTUR - Smart Home Product,IKEA FYRTUR available at NGS Smart Home Store. Price: 649 SAR.,taxable,,1,10,2,1,0,,,,,1,649,,Covers,"smart-home, covers, ikea",https://via.placeholder.com/500x500.png?text=IKEA-FYRTUR,,IKEA,454.0,30.0
simple,NGS-NAN-LIG-0245,Nanoleaf Shapes Hexagon 9pk,1,1,visible,Nanoleaf Shapes Hexagon 9pk - Smart Home Product,Nanoleaf Shapes Hexagon 9pk available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,10,2,1,0,,,,,1,999,,Lighting,"smart-home, lighting, nanoleaf",https://via.placeholder.com/500x500.png?text=Nanoleaf-Shapes-Hexagon-9,,Nanoleaf,699.0,30.0
simple,NGS-SWI-BRI-0351,SwitchBot Hub Mini,1,1,visible,SwitchBot Hub Mini - Smart Home Product,SwitchBot Hub Mini available at NGS Smart Home Store. Price: 159 SAR.,taxable,,1,10,2,1,0,,,,,1,159,,Bridge/Gateway,"smart-home, bridge/gateway, switchbot",https://via.placeholder.com/500x500.png?text=SwitchBot-Hub-Mini,,SwitchBot,103.0,35.2
simple,NGS-ECO-CLI-0046,Ecobee Smart Thermostat Premium,1,0,visible,Ecobee Smart Thermostat Premium - Smart Home Product,Ecobee Smart Thermostat Premium available at NGS Smart Home Store. Price: 840 SAR.,taxable,,1,10,2,1,0,,,,,1,840,,Climate,"smart-home, climate, ecobee",https://via.placeholder.com/500x500.png?text=Ecobee-Smart-Thermostat-P,,Ecobee,650.0,22.6
simple,NGS-TAD-CLI-0045,Tado Smart AC Control V3+,1,0,visible,Tado Smart AC Control V3+ - Smart Home Product,Tado Smart AC Control V3+ available at NGS Smart Home Store. Price: 350 SAR.,taxable,,1,10,2,1,0,,,,,1,350,,Climate,"smart-home, climate, tado",https://via.placeholder.com/500x500.png?text=Tado-Smart-AC-Control-V3-,,Tado,280.0,20.0
simple,NGS-FAC-VID-0753,Facebook Portal+,1,1,visible,Facebook Portal+ - Smart Home Product,Facebook Portal+ available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Video Calling,"smart-home, video-calling, facebook",https://via.placeholder.com/500x500.png?text=Facebook-Portal-,,Facebook,543.0,32.0
simple,NGS-SWI-PLU-0250,SwitchBot Plug Mini,1,1,visible,SwitchBot Plug Mini - Smart Home Product,SwitchBot Plug Mini available at NGS Smart Home Store. Price: 59 SAR.,taxable,,1,10,2,1,0,,,,,1,59,,Plugs,"smart-home, plugs, switchbot",https://via.placeholder.com/500x500.png?text=SwitchBot-Plug-Mini,,SwitchBot,41.0,30.5
simple,NGS-IKE-BRI-0349,IKEA DIRIGERA Hub,1,1,visible,IKEA DIRIGERA Hub - Smart Home Product,IKEA DIRIGERA Hub available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Bridge/Gateway,"smart-home, bridge/gateway, ikea",https://via.placeholder.com/500x500.png?text=IKEA-DIRIGERA-Hub,,IKEA,194.0,35.1
simple,NGS-SKY-ZIG-0336,SkyConnect Home Assistant SkyConnect,1,1,visible,SkyConnect Home Assistant SkyConnect - Smart Home Product,SkyConnect Home Assistant SkyConnect available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,10,2,1,0,,,,,1,149,,Zigbee Coordinator,"smart-home, zigbee-coordinator, skyconnect",https://via.placeholder.com/500x500.png?text=SkyConnect-Home-Assistant,,SkyConnect,97.0,34.9
simple,NGS-SWI-SEN-0225,SwitchBot Meter Plus,1,1,visible,SwitchBot Meter Plus - Smart Home Product,SwitchBot Meter Plus available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,10,2,1,0,,,,,1,99,,Sensors,"smart-home, sensors, switchbot",https://via.placeholder.com/500x500.png?text=SwitchBot-Meter-Plus,,SwitchBot,69.0,30.3
simple,NGS-SEN-CLI-0044,Sensibo Sky,1,0,visible,Sensibo Sky - Smart Home Product,Sensibo Sky available at NGS Smart Home Store. Price: 250 SAR.,taxable,,1,10,2,1,0,,,,,1,250,,Climate,"smart-home, climate, sensibo",https://via.placeholder.com/500x500.png?text=Sensibo-Sky,,Sensibo,195.0,22.0
simple,NGS-GRA-VID-0754,GrandPad GrandPad Tablet,1,1,visible,GrandPad GrandPad Tablet - Smart Home Product,GrandPad GrandPad Tablet available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Video Calling,"smart-home, video-calling, grandpad",https://via.placeholder.com/500x500.png?text=GrandPad-GrandPad-Tablet,,GrandPad,203.0,32.1
simple,NGS-GOO-VOI-0364,Google Nest Hub Max,1,0,visible,Google Nest Hub Max - Smart Home Product,Google Nest Hub Max available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,10,2,1,0,,,,,1,899,,Voice Assistants,"smart-home, voice-assistants, google",https://via.placeholder.com/500x500.png?text=Google-Nest-Hub-Max,,Google,737.0,18.0
simple,NGS-GOO-VOI-0033,Google Nest Hub 2nd Gen,1,0,visible,Google Nest Hub 2nd Gen - Smart Home Product,Google Nest Hub 2nd Gen available at NGS Smart Home Store. Price: 370 SAR.,taxable,,1,10,2,1,0,,,,,1,370,,Voice Assistants,"smart-home, voice-assistants, google",https://via.placeholder.com/500x500.png?text=Google-Nest-Hub-2nd-Gen,,Google,320.0,13.5
simple,NGS-BOS-SEN-0525,Bosch BME680 Air Quality,1,1,visible,Bosch BME680 Air Quality - Smart Home Product,Bosch BME680 Air Quality available at NGS Smart Home Store. Price: 79 SAR.,taxable,,1,10,2,1,0,,,,,1,79,,Sensor Module,"smart-home, sensor-module, bosch, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Bosch-BME680-Air-Quality,,Bosch,36.0,54.4
simple,NGS-AQA-SWI-0065,Aqara Wireless Mini Switch T1,1,0,visible,Aqara Wireless Mini Switch T1 - Smart Home Product,Aqara Wireless Mini Switch T1 available at NGS Smart Home Store. Price: 60 SAR.,taxable,,1,10,2,1,0,,,,,1,60,,Switches & Plugs,"smart-home, switches-and-plugs, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Wireless-Mini-Switc,,Aqara,45.0,25.0
simple,NGS-IKE-BUT-0275,IKEA SOMRIG,1,1,visible,IKEA SOMRIG - Smart Home Product,IKEA SOMRIG available at NGS Smart Home Store. Price: 39 SAR.,taxable,,1,10,2,1,0,,,,,1,39,,Buttons,"smart-home, buttons, ikea",https://via.placeholder.com/500x500.png?text=IKEA-SOMRIG,,IKEA,27.0,30.8
simple,NGS-IKE-LIG-0244,IKEA STYRBAR,1,1,visible,IKEA STYRBAR - Smart Home Product,IKEA STYRBAR available at NGS Smart Home Store. Price: 49 SAR.,taxable,,1,10,2,1,0,,,,,1,49,,Lighting,"smart-home, lighting, ikea",https://via.placeholder.com/500x500.png?text=IKEA-STYRBAR,,IKEA,34.0,30.6
simple,NGS-WLE-LIG-0237,WLED ESP32 Controller,1,1,visible,WLED ESP32 Controller - Smart Home Product,WLED ESP32 Controller available at NGS Smart Home Store. Price: 49 SAR.,taxable,,1,10,2,1,0,,,,,1,49,,Lighting,"smart-home, lighting, wled",https://via.placeholder.com/500x500.png?text=WLED-ESP32-Controller,,WLED,34.0,30.6
simple,NGS-IKE-PLU-0251,IKEA TRETAKT,1,1,visible,IKEA TRETAKT - Smart Home Product,IKEA TRETAKT available at NGS Smart Home Store. Price: 59 SAR.,taxable,,1,10,2,1,0,,,,,1,59,,Plugs,"smart-home, plugs, ikea",https://via.placeholder.com/500x500.png?text=IKEA-TRETAKT,,IKEA,41.0,30.5
simple,NGS-IKE-LIG-0233,IKEA TRÅDFRI E27,1,1,visible,IKEA TRÅDFRI E27 - Smart Home Product,IKEA TRÅDFRI E27 available at NGS Smart Home Store. Price: 59 SAR.,taxable,,1,10,2,1,0,,,,,1,59,,Lighting,"smart-home, lighting, ikea",https://via.placeholder.com/500x500.png?text=IKEA-TR-DFRI-E27,,IKEA,41.0,30.5
simple,NGS-MER-PLU-0249,Meross MSS310,1,1,visible,Meross MSS310 - Smart Home Product,Meross MSS310 available at NGS Smart Home Store. Price: 59 SAR.,taxable,,1,10,2,1,0,,,,,1,59,,Plugs,"smart-home, plugs, meross",https://via.placeholder.com/500x500.png?text=Meross-MSS310,,Meross,41.0,30.5
simple,NGS-GEN-REL-0529,Generic 1-Channel 5V Relay,1,1,visible,Generic 1-Channel 5V Relay - Smart Home Product,Generic 1-Channel 5V Relay available at NGS Smart Home Store. Price: 9 SAR.,taxable,,1,10,2,1,0,,,,,1,9,,Relay Module,"smart-home, relay-module, generic, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Generic-1-Channel-5V-Rela,,Generic,4.0,55.6
simple,NGS-GEN-REL-0531,Generic 8-Channel 5V Relay,1,1,visible,Generic 8-Channel 5V Relay - Smart Home Product,Generic 8-Channel 5V Relay available at NGS Smart Home Store. Price: 29 SAR.,taxable,,1,10,2,1,0,,,,,1,29,,Relay Module,"smart-home, relay-module, generic, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Generic-8-Channel-5V-Rela,,Generic,13.0,55.2
simple,NGS-GEN-REL-0530,Generic 4-Channel 5V Relay,1,1,visible,Generic 4-Channel 5V Relay - Smart Home Product,Generic 4-Channel 5V Relay available at NGS Smart Home Store. Price: 19 SAR.,taxable,,1,10,2,1,0,,,,,1,19,,Relay Module,"smart-home, relay-module, generic, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Generic-4-Channel-5V-Rela,,Generic,9.0,52.6
simple,NGS-CON-ZIG-0337,Conbee Conbee III,1,1,visible,Conbee Conbee III - Smart Home Product,Conbee Conbee III available at NGS Smart Home Store. Price: 179 SAR.,taxable,,1,10,2,1,0,,,,,1,179,,Zigbee Coordinator,"smart-home, zigbee-coordinator, conbee",https://via.placeholder.com/500x500.png?text=Conbee-Conbee-III,,Conbee,116.0,35.2
simple,NGS-SLZ-ZIG-0334,SLZB SLZB-06,1,1,visible,SLZB SLZB-06 - Smart Home Product,SLZB SLZB-06 available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Zigbee Coordinator,"smart-home, zigbee-coordinator, slzb",https://via.placeholder.com/500x500.png?text=SLZB-SLZB-06,,SLZB,129.0,35.2
simple,NGS-ZIG-ZIG-0339,ZigStar ZigStar LAN,1,1,visible,ZigStar ZigStar LAN - Smart Home Product,ZigStar ZigStar LAN available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Zigbee Coordinator,"smart-home, zigbee-coordinator, zigstar",https://via.placeholder.com/500x500.png?text=ZigStar-ZigStar-LAN,,ZigStar,129.0,35.2
simple,NGS-SAM-SMA-0340,Samsung SmartThings Hub v3,1,1,visible,Samsung SmartThings Hub v3 - Smart Home Product,Samsung SmartThings Hub v3 available at NGS Smart Home Store. Price: 499 SAR.,taxable,,1,10,2,1,0,,,,,1,499,,Smart Hub,"smart-home, smart-hub, samsung",https://via.placeholder.com/500x500.png?text=Samsung-SmartThings-Hub-v,,Samsung,324.0,35.1
simple,NGS-HOM-SMA-0343,Homey Bridge,1,1,visible,Homey Bridge - Smart Home Product,Homey Bridge available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Smart Hub,"smart-home, smart-hub, homey",https://via.placeholder.com/500x500.png?text=Homey-Bridge,,Homey,519.0,35.0
simple,NGS-SLZ-ZIG-0335,SLZB SLZB-07,1,1,visible,SLZB SLZB-07 - Smart Home Product,SLZB SLZB-07 available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,10,2,1,0,,,,,1,249,,Zigbee Coordinator,"smart-home, zigbee-coordinator, slzb",https://via.placeholder.com/500x500.png?text=SLZB-SLZB-07,,SLZB,162.0,34.9
