Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Regular price,Sale price,Categories,Tags,Images,Parent,Brands,Meta: _cost,Meta: _margin
simple,NGS-TOP-ROU-0399,Topton 4x2.5G N100,1,1,visible,Topton 4x2.5G N100 - Smart Home Product,Topton 4x2.5G N100 available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,10,2,1,0,,,,,1,899,,Router/Firewall,"smart-home, router/firewall, topton",https://via.placeholder.com/500x500.png?text=Topton-4x2-5G-N100,,Topton,629.0,30.0
simple,NGS-SOP-ROU-0400,Sophos XG 106,1,1,visible,Sophos XG 106 - Smart Home Product,Sophos XG 106 available at NGS Smart Home Store. Price: 2499 SAR.,taxable,,1,10,2,1,0,,,,,1,2499,,Router/Firewall,"smart-home, router/firewall, sophos",https://via.placeholder.com/500x500.png?text=Sophos-XG-106,,Sophos,1749.0,30.0
simple,NGS-NET-ROU-0401,Netgate 3100,1,1,visible,Netgate 3100 - Smart Home Product,Netgate 3100 available at NGS Smart Home Store. Price: 1999 SAR.,taxable,,1,10,2,1,0,,,,,1,1999,,Router/Firewall,"smart-home, router/firewall, netgate",https://via.placeholder.com/500x500.png?text=Netgate-3100,,Netgate,1399.0,30.0
simple,NGS-UBI-NET-0402,Ubiquiti CloudKey Gen2+,1,1,visible,Ubiquiti CloudKey Gen2+ - Smart Home Product,Ubiquiti CloudKey Gen2+ available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Network Appliance,"smart-home, network-appliance, ubiquiti",https://via.placeholder.com/500x500.png?text=Ubiquiti-CloudKey-Gen2-,,Ubiquiti,559.0,30.0
simple,NGS-TP-NET-0403,TP-Link ER7206,1,1,visible,TP-Link ER7206 - Smart Home Product,TP-Link ER7206 available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,10,2,1,0,,,,,1,599,,Network Appliance,"smart-home, network-appliance, tp-link",https://via.placeholder.com/500x500.png?text=TP-Link-ER7206,,TP-Link,419.0,30.1
simple,NGS-GL-NET-0404,GL.iNet Flint 2,1,1,visible,GL.iNet Flint 2 - Smart Home Product,GL.iNet Flint 2 available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Network Appliance,"smart-home, network-appliance, gl.inet",https://via.placeholder.com/500x500.png?text=GL-iNet-Flint-2,,GL.iNet,314.0,30.1
simple,NGS-CRU-SER-0405,Crucial 32GB DDR4 SODIMM,1,1,visible,Crucial 32GB DDR4 SODIMM - Smart Home Product,Crucial 32GB DDR4 SODIMM available at NGS Smart Home Store. Price: 499 SAR.,taxable,,1,10,2,1,0,,,,,1,499,,Server Parts,"smart-home, server-parts, crucial",https://via.placeholder.com/500x500.png?text=Crucial-32GB-DDR4-SODIMM,,Crucial,349.0,30.1
simple,NGS-SAM-SER-0406,Samsung 980 Pro 1TB NVMe,1,1,visible,Samsung 980 Pro 1TB NVMe - Smart Home Product,Samsung 980 Pro 1TB NVMe available at NGS Smart Home Store. Price: 549 SAR.,taxable,,1,10,2,1,0,,,,,1,549,,Server Parts,"smart-home, server-parts, samsung",https://via.placeholder.com/500x500.png?text=Samsung-980-Pro-1TB-NVMe,,Samsung,384.0,30.1
simple,NGS-WD-SER-0407,WD SN850X 2TB NVMe,1,1,visible,WD SN850X 2TB NVMe - Smart Home Product,WD SN850X 2TB NVMe available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Server Parts,"smart-home, server-parts, wd",https://via.placeholder.com/500x500.png?text=WD-SN850X-2TB-NVMe,,WD,559.0,30.0
simple,NGS-KIN-SER-0408,Kingston NV2 1TB NVMe,1,1,visible,Kingston NV2 1TB NVMe - Smart Home Product,Kingston NV2 1TB NVMe available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Server Parts,"smart-home, server-parts, kingston",https://via.placeholder.com/500x500.png?text=Kingston-NV2-1TB-NVMe,,Kingston,209.0,30.1
simple,NGS-INT-SER-0409,Intel X710-DA2 10GbE,1,1,visible,Intel X710-DA2 10GbE - Smart Home Product,Intel X710-DA2 10GbE available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Server Parts,"smart-home, server-parts, intel",https://via.placeholder.com/500x500.png?text=Intel-X710-DA2-10GbE,,Intel,559.0,30.0
simple,NGS-NVI-GPU-0410,NVIDIA Tesla P4 8GB,1,1,visible,NVIDIA Tesla P4 8GB - Smart Home Product,NVIDIA Tesla P4 8GB available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,10,2,1,0,,,,,1,999,,GPU,"smart-home, gpu, nvidia",https://via.placeholder.com/500x500.png?text=NVIDIA-Tesla-P4-8GB,,NVIDIA,649.0,35.0
simple,NGS-NVI-GPU-0411,NVIDIA Quadro P400 2GB,1,1,visible,NVIDIA Quadro P400 2GB - Smart Home Product,NVIDIA Quadro P400 2GB available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,GPU,"smart-home, gpu, nvidia",https://via.placeholder.com/500x500.png?text=NVIDIA-Quadro-P400-2GB,,NVIDIA,194.0,35.1
simple,NGS-NVI-GPU-0412,NVIDIA Quadro P2000 5GB,1,1,visible,NVIDIA Quadro P2000 5GB - Smart Home Product,NVIDIA Quadro P2000 5GB available at NGS Smart Home Store. Price: 699 SAR.,taxable,,1,10,2,1,0,,,,,1,699,,GPU,"smart-home, gpu, nvidia",https://via.placeholder.com/500x500.png?text=NVIDIA-Quadro-P2000-5GB,,NVIDIA,454.0,35.1
simple,NGS-NVI-GPU-0413,NVIDIA GTX 1650 4GB,1,1,visible,NVIDIA GTX 1650 4GB - Smart Home Product,NVIDIA GTX 1650 4GB available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,GPU,"smart-home, gpu, nvidia",https://via.placeholder.com/500x500.png?text=NVIDIA-GTX-1650-4GB,,NVIDIA,519.0,35.0
simple,NGS-INT-GPU-0414,Intel Arc A380 6GB,1,1,visible,Intel Arc A380 6GB - Smart Home Product,Intel Arc A380 6GB available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,10,2,1,0,,,,,1,599,,GPU,"smart-home, gpu, intel",https://via.placeholder.com/500x500.png?text=Intel-Arc-A380-6GB,,Intel,389.0,35.1
simple,NGS-INT-GPU-0415,Intel Arc A310 4GB,1,1,visible,Intel Arc A310 4GB - Smart Home Product,Intel Arc A310 4GB available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,GPU,"smart-home, gpu, intel",https://via.placeholder.com/500x500.png?text=Intel-Arc-A310-4GB,,Intel,292.0,35.0
simple,NGS-AMD-GPU-0416,AMD RX 6400 4GB,1,1,visible,AMD RX 6400 4GB - Smart Home Product,AMD RX 6400 4GB available at NGS Smart Home Store. Price: 549 SAR.,taxable,,1,10,2,1,0,,,,,1,549,,GPU,"smart-home, gpu, amd",https://via.placeholder.com/500x500.png?text=AMD-RX-6400-4GB,,AMD,357.0,35.0
simple,NGS-AMD-GPU-0417,AMD RX 6500 XT 4GB,1,1,visible,AMD RX 6500 XT 4GB - Smart Home Product,AMD RX 6500 XT 4GB available at NGS Smart Home Store. Price: 699 SAR.,taxable,,1,10,2,1,0,,,,,1,699,,GPU,"smart-home, gpu, amd",https://via.placeholder.com/500x500.png?text=AMD-RX-6500-XT-4GB,,AMD,454.0,35.1
simple,NGS-GOO-AI-0418,Google Coral USB TPU,1,1,visible,Google Coral USB TPU - Smart Home Product,Google Coral USB TPU available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,AI Accelerator,"smart-home, ai-accelerator, google",https://via.placeholder.com/500x500.png?text=Google-Coral-USB-TPU,,Google,194.0,35.1
simple,NGS-GOO-AI-0419,Google Coral M.2 TPU,1,1,visible,Google Coral M.2 TPU - Smart Home Product,Google Coral M.2 TPU available at NGS Smart Home Store. Price: 349 SAR.,taxable,,1,10,2,1,0,,,,,1,349,,AI Accelerator,"smart-home, ai-accelerator, google",https://via.placeholder.com/500x500.png?text=Google-Coral-M-2-TPU,,Google,227.0,35.0
simple,NGS-HAI-AI-0420,Hailo Hailo-8 M.2,1,1,visible,Hailo Hailo-8 M.2 - Smart Home Product,Hailo Hailo-8 M.2 available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,10,2,1,0,,,,,1,599,,AI Accelerator,"smart-home, ai-accelerator, hailo",https://via.placeholder.com/500x500.png?text=Hailo-Hailo-8-M-2,,Hailo,389.0,35.1
simple,NGS-HAI-AI-0421,Hailo Hailo-8L M.2,1,1,visible,Hailo Hailo-8L M.2 - Smart Home Product,Hailo Hailo-8L M.2 available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,AI Accelerator,"smart-home, ai-accelerator, hailo",https://via.placeholder.com/500x500.png?text=Hailo-Hailo-8L-M-2,,Hailo,259.0,35.1
simple,NGS-INT-AI-0422,Intel Movidius NCS2,1,1,visible,Intel Movidius NCS2 - Smart Home Product,Intel Movidius NCS2 available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,AI Accelerator,"smart-home, ai-accelerator, intel",https://via.placeholder.com/500x500.png?text=Intel-Movidius-NCS2,,Intel,129.0,35.2
simple,NGS-LSI-HBA-0423,LSI SAS 9211-8i (IT Mode),1,1,visible,LSI SAS 9211-8i (IT Mode) - Smart Home Product,LSI SAS 9211-8i (IT Mode) available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,HBA Controller,"smart-home, hba-controller, lsi",https://via.placeholder.com/500x500.png?text=LSI-SAS-9211-8i--IT-Mode-,,LSI,129.0,35.2
simple,NGS-LSI-HBA-0424,LSI SAS 9207-8i,1,1,visible,LSI SAS 9207-8i - Smart Home Product,LSI SAS 9207-8i available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,HBA Controller,"smart-home, hba-controller, lsi",https://via.placeholder.com/500x500.png?text=LSI-SAS-9207-8i,,LSI,194.0,35.1
simple,NGS-DEL-HBA-0425,Dell H310 (IT Mode),1,1,visible,Dell H310 (IT Mode) - Smart Home Product,Dell H310 (IT Mode) available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,10,2,1,0,,,,,1,149,,HBA Controller,"smart-home, hba-controller, dell",https://via.placeholder.com/500x500.png?text=Dell-H310--IT-Mode-,,Dell,97.0,34.9
simple,NGS-LSI-RAI-0426,LSI MegaRAID 9361-8i,1,1,visible,LSI MegaRAID 9361-8i - Smart Home Product,LSI MegaRAID 9361-8i available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,10,2,1,0,,,,,1,899,,RAID Controller,"smart-home, raid-controller, lsi",https://via.placeholder.com/500x500.png?text=LSI-MegaRAID-9361-8i,,LSI,584.0,35.0
simple,NGS-BRO-RAI-0427,Broadcom MegaRAID 9460-16i,1,1,visible,Broadcom MegaRAID 9460-16i - Smart Home Product,Broadcom MegaRAID 9460-16i available at NGS Smart Home Store. Price: 1999 SAR.,taxable,,1,10,2,1,0,,,,,1,1999,,RAID Controller,"smart-home, raid-controller, broadcom",https://via.placeholder.com/500x500.png?text=Broadcom-MegaRAID-9460-16,,Broadcom,1299.0,35.0
simple,NGS-DEL-RAI-0428,Dell PERC H730P,1,1,visible,Dell PERC H730P - Smart Home Product,Dell PERC H730P available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,10,2,1,0,,,,,1,599,,RAID Controller,"smart-home, raid-controller, dell",https://via.placeholder.com/500x500.png?text=Dell-PERC-H730P,,Dell,389.0,35.1
simple,NGS-INT-NET-0429,Intel X710-DA2 10GbE SFP+,1,1,visible,Intel X710-DA2 10GbE SFP+ - Smart Home Product,Intel X710-DA2 10GbE SFP+ available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Network Card,"smart-home, network-card, intel",https://via.placeholder.com/500x500.png?text=Intel-X710-DA2-10GbE-SFP-,,Intel,519.0,35.0
simple,NGS-INT-NET-0430,Intel X550-T2 10GbE RJ45,1,1,visible,Intel X550-T2 10GbE RJ45 - Smart Home Product,Intel X550-T2 10GbE RJ45 available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,10,2,1,0,,,,,1,999,,Network Card,"smart-home, network-card, intel",https://via.placeholder.com/500x500.png?text=Intel-X550-T2-10GbE-RJ45,,Intel,649.0,35.0
simple,NGS-INT-NET-0431,Intel I350-T4 1GbE,1,1,visible,Intel I350-T4 1GbE - Smart Home Product,Intel I350-T4 1GbE available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Network Card,"smart-home, network-card, intel",https://via.placeholder.com/500x500.png?text=Intel-I350-T4-1GbE,,Intel,194.0,35.1
simple,NGS-MEL-NET-0432,Mellanox ConnectX-3 10GbE SFP+,1,1,visible,Mellanox ConnectX-3 10GbE SFP+ - Smart Home Product,Mellanox ConnectX-3 10GbE SFP+ available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Network Card,"smart-home, network-card, mellanox",https://via.placeholder.com/500x500.png?text=Mellanox-ConnectX-3-10GbE,,Mellanox,259.0,35.1
simple,NGS-MEL-NET-0433,Mellanox ConnectX-4 25GbE SFP28,1,1,visible,Mellanox ConnectX-4 25GbE SFP28 - Smart Home Product,Mellanox ConnectX-4 25GbE SFP28 available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,10,2,1,0,,,,,1,999,,Network Card,"smart-home, network-card, mellanox",https://via.placeholder.com/500x500.png?text=Mellanox-ConnectX-4-25GbE,,Mellanox,649.0,35.0
simple,NGS-CHE-NET-0434,Chelsio T520-SO-CR 10GbE,1,1,visible,Chelsio T520-SO-CR 10GbE - Smart Home Product,Chelsio T520-SO-CR 10GbE available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Network Card,"smart-home, network-card, chelsio",https://via.placeholder.com/500x500.png?text=Chelsio-T520-SO-CR-10GbE,,Chelsio,519.0,35.0
simple,NGS-ASU-NET-0435,ASUS XG-C100C 10GbE,1,1,visible,ASUS XG-C100C 10GbE - Smart Home Product,ASUS XG-C100C 10GbE available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Network Card,"smart-home, network-card, asus",https://via.placeholder.com/500x500.png?text=ASUS-XG-C100C-10GbE,,ASUS,292.0,35.0
simple,NGS-TP-NET-0436,TP-Link TX401 10GbE,1,1,visible,TP-Link TX401 10GbE - Smart Home Product,TP-Link TX401 10GbE available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Network Card,"smart-home, network-card, tp-link",https://via.placeholder.com/500x500.png?text=TP-Link-TX401-10GbE,,TP-Link,194.0,35.1
simple,NGS-SAM-SER-0437,Samsung 32GB DDR4 ECC RDIMM,1,1,visible,Samsung 32GB DDR4 ECC RDIMM - Smart Home Product,Samsung 32GB DDR4 ECC RDIMM available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Server RAM,"smart-home, server-ram, samsung",https://via.placeholder.com/500x500.png?text=Samsung-32GB-DDR4-ECC-RDI,,Samsung,292.0,35.0
simple,NGS-MIC-SER-0438,Micron 64GB DDR4 ECC RDIMM,1,1,visible,Micron 64GB DDR4 ECC RDIMM - Smart Home Product,Micron 64GB DDR4 ECC RDIMM available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,10,2,1,0,,,,,1,899,,Server RAM,"smart-home, server-ram, micron",https://via.placeholder.com/500x500.png?text=Micron-64GB-DDR4-ECC-RDIM,,Micron,584.0,35.0
simple,NGS-KIN-SER-0439,Kingston 32GB DDR4 ECC UDIMM,1,1,visible,Kingston 32GB DDR4 ECC UDIMM - Smart Home Product,Kingston 32GB DDR4 ECC UDIMM available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Server RAM,"smart-home, server-ram, kingston",https://via.placeholder.com/500x500.png?text=Kingston-32GB-DDR4-ECC-UD,,Kingston,259.0,35.1
simple,NGS-CRU-SER-0440,Crucial 16GB DDR4 ECC SODIMM,1,1,visible,Crucial 16GB DDR4 ECC SODIMM - Smart Home Product,Crucial 16GB DDR4 ECC SODIMM available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Server RAM,"smart-home, server-ram, crucial",https://via.placeholder.com/500x500.png?text=Crucial-16GB-DDR4-ECC-SOD,,Crucial,194.0,35.1
simple,NGS-SK-SER-0441,SK Hynix 128GB DDR4 ECC LRDIMM,1,1,visible,SK Hynix 128GB DDR4 ECC LRDIMM - Smart Home Product,SK Hynix 128GB DDR4 ECC LRDIMM available at NGS Smart Home Store. Price: 1799 SAR.,taxable,,1,10,2,1,0,,,,,1,1799,,Server RAM,"smart-home, server-ram, sk-hynix",https://via.placeholder.com/500x500.png?text=SK-Hynix-128GB-DDR4-ECC-L,,SK Hynix,1169.0,35.0
simple,NGS-SAM-NVM-0442,Samsung 990 Pro 2TB NVMe,1,1,visible,Samsung 990 Pro 2TB NVMe - Smart Home Product,Samsung 990 Pro 2TB NVMe available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,NVMe SSD,"smart-home, nvme-ssd, samsung",https://via.placeholder.com/500x500.png?text=Samsung-990-Pro-2TB-NVMe,,Samsung,519.0,35.0
simple,NGS-CRU-NVM-0443,Crucial P3 Plus 2TB NVMe,1,1,visible,Crucial P3 Plus 2TB NVMe - Smart Home Product,Crucial P3 Plus 2TB NVMe available at NGS Smart Home Store. Price: 549 SAR.,taxable,,1,10,2,1,0,,,,,1,549,,NVMe SSD,"smart-home, nvme-ssd, crucial",https://via.placeholder.com/500x500.png?text=Crucial-P3-Plus-2TB-NVMe,,Crucial,357.0,35.0
simple,NGS-SAM-SAT-0444,Samsung 870 EVO 2TB SATA,1,1,visible,Samsung 870 EVO 2TB SATA - Smart Home Product,Samsung 870 EVO 2TB SATA available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,10,2,1,0,,,,,1,599,,SATA SSD,"smart-home, sata-ssd, samsung",https://via.placeholder.com/500x500.png?text=Samsung-870-EVO-2TB-SATA,,Samsung,389.0,35.1
simple,NGS-WD-HDD-0445,WD Red Plus 8TB CMR,1,1,visible,WD Red Plus 8TB CMR - Smart Home Product,WD Red Plus 8TB CMR available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,HDD,"smart-home, hdd, wd",https://via.placeholder.com/500x500.png?text=WD-Red-Plus-8TB-CMR,,WD,519.0,35.0
simple,NGS-SEA-HDD-0446,Seagate IronWolf 8TB CMR,1,1,visible,Seagate IronWolf 8TB CMR - Smart Home Product,Seagate IronWolf 8TB CMR available at NGS Smart Home Store. Price: 749 SAR.,taxable,,1,10,2,1,0,,,,,1,749,,HDD,"smart-home, hdd, seagate",https://via.placeholder.com/500x500.png?text=Seagate-IronWolf-8TB-CMR,,Seagate,487.0,35.0
simple,NGS-INT-SER-0447,Intel Xeon E-2388G,1,1,visible,Intel Xeon E-2388G - Smart Home Product,Intel Xeon E-2388G available at NGS Smart Home Store. Price: 1999 SAR.,taxable,,1,10,2,1,0,,,,,1,1999,,Server CPU,"smart-home, server-cpu, intel",https://via.placeholder.com/500x500.png?text=Intel-Xeon-E-2388G,,Intel,1299.0,35.0
simple,NGS-AMD-SER-0448,AMD EPYC 7302P,1,1,visible,AMD EPYC 7302P - Smart Home Product,AMD EPYC 7302P available at NGS Smart Home Store. Price: 2999 SAR.,taxable,,1,10,2,1,0,,,,,1,2999,,Server CPU,"smart-home, server-cpu, amd",https://via.placeholder.com/500x500.png?text=AMD-EPYC-7302P,,AMD,1949.0,35.0
simple,NGS-ASU-M-0449,ASUS Hyper M.2 x16 Gen4,1,1,visible,ASUS Hyper M.2 x16 Gen4 - Smart Home Product,ASUS Hyper M.2 x16 Gen4 available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,M.2 Adapter,"smart-home, m.2-adapter, asus",https://via.placeholder.com/500x500.png?text=ASUS-Hyper-M-2-x16-Gen4,,ASUS,194.0,35.1
simple,NGS-GEN-PCI-0450,Generic PCIe x16 to x16 Riser,1,1,visible,Generic PCIe x16 to x16 Riser - Smart Home Product,Generic PCIe x16 to x16 Riser available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,10,2,1,0,,,,,1,99,,PCIe Riser,"smart-home, pcie-riser, generic",https://via.placeholder.com/500x500.png?text=Generic-PCIe-x16-to-x16-R,,Generic,64.0,35.4
simple,NGS-SEA-SER-0451,Seasonic Prime TX-1000 1000W,1,1,visible,Seasonic Prime TX-1000 1000W - Smart Home Product,Seasonic Prime TX-1000 1000W available at NGS Smart Home Store. Price: 1299 SAR.,taxable,,1,10,2,1,0,,,,,1,1299,,Server PSU,"smart-home, server-psu, seasonic",https://via.placeholder.com/500x500.png?text=Seasonic-Prime-TX-1000-10,,Seasonic,844.0,35.0
simple,NGS-APC-UPS-0452,APC Smart-UPS 1500VA,1,1,visible,APC Smart-UPS 1500VA - Smart Home Product,APC Smart-UPS 1500VA available at NGS Smart Home Store. Price: 1499 SAR.,taxable,,1,10,2,1,0,,,,,1,1499,,UPS,"smart-home, ups, apc",https://via.placeholder.com/500x500.png?text=APC-Smart-UPS-1500VA,,APC,974.0,35.0
simple,NGS-CYB-UPS-0453,CyberPower CP1500PFCLCD 1500VA,1,1,visible,CyberPower CP1500PFCLCD 1500VA - Smart Home Product,CyberPower CP1500PFCLCD 1500VA available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,10,2,1,0,,,,,1,899,,UPS,"smart-home, ups, cyberpower",https://via.placeholder.com/500x500.png?text=CyberPower-CP1500PFCLCD-1,,CyberPower,584.0,35.0
simple,NGS-TAP-IND-0454,Tapo C210,1,1,visible,Tapo C210 - Smart Home Product,Tapo C210 available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,10,2,1,0,,,,,1,149,,Indoor Cam,"smart-home, indoor-cam, tapo",https://via.placeholder.com/500x500.png?text=Tapo-C210,,Tapo,104.0,30.2
simple,NGS-WYZ-IND-0455,Wyze Cam v3,1,1,visible,Wyze Cam v3 - Smart Home Product,Wyze Cam v3 available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,10,2,1,0,,,,,1,149,,Indoor Cam,"smart-home, indoor-cam, wyze",https://via.placeholder.com/500x500.png?text=Wyze-Cam-v3,,Wyze,104.0,30.2
simple,NGS-UNI-IND-0456,UniFi G4 Instant,1,1,visible,UniFi G4 Instant - Smart Home Product,UniFi G4 Instant available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Indoor Cam,"smart-home, indoor-cam, unifi",https://via.placeholder.com/500x500.png?text=UniFi-G4-Instant,,UniFi,314.0,30.1
simple,NGS-AMC-IND-0457,Amcrest IP4M-1041W,1,1,visible,Amcrest IP4M-1041W - Smart Home Product,Amcrest IP4M-1041W available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Indoor Cam,"smart-home, indoor-cam, amcrest",https://via.placeholder.com/500x500.png?text=Amcrest-IP4M-1041W,,Amcrest,209.0,30.1
simple,NGS-HIK-IND-0458,Hikvision DS-2CD2443G2-I,1,1,visible,Hikvision DS-2CD2443G2-I - Smart Home Product,Hikvision DS-2CD2443G2-I available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Indoor Cam,"smart-home, indoor-cam, hikvision",https://via.placeholder.com/500x500.png?text=Hikvision-DS-2CD2443G2-I,,Hikvision,279.0,30.1
simple,NGS-REO-OUT-0459,Reolink RLC-1212A,1,1,visible,Reolink RLC-1212A - Smart Home Product,Reolink RLC-1212A available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Outdoor Cam,"smart-home, outdoor-cam, reolink",https://via.placeholder.com/500x500.png?text=Reolink-RLC-1212A,,Reolink,559.0,30.0
simple,NGS-TAP-OUT-0460,Tapo C320WS,1,1,visible,Tapo C320WS - Smart Home Product,Tapo C320WS available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,10,2,1,0,,,,,1,249,,Outdoor Cam,"smart-home, outdoor-cam, tapo",https://via.placeholder.com/500x500.png?text=Tapo-C320WS,,Tapo,174.0,30.1
simple,NGS-UNI-OUT-0461,UniFi G4 Bullet,1,1,visible,UniFi G4 Bullet - Smart Home Product,UniFi G4 Bullet available at NGS Smart Home Store. Price: 749 SAR.,taxable,,1,10,2,1,0,,,,,1,749,,Outdoor Cam,"smart-home, outdoor-cam, unifi",https://via.placeholder.com/500x500.png?text=UniFi-G4-Bullet,,UniFi,524.0,30.0
simple,NGS-UNI-OUT-0462,UniFi G5 Pro,1,1,visible,UniFi G5 Pro - Smart Home Product,UniFi G5 Pro available at NGS Smart Home Store. Price: 1799 SAR.,taxable,,1,10,2,1,0,,,,,1,1799,,Outdoor Cam,"smart-home, outdoor-cam, unifi",https://via.placeholder.com/500x500.png?text=UniFi-G5-Pro,,UniFi,1259.0,30.0
simple,NGS-AMC-OUT-0463,Amcrest IP8M-2696EW,1,1,visible,Amcrest IP8M-2696EW - Smart Home Product,Amcrest IP8M-2696EW available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,10,2,1,0,,,,,1,599,,Outdoor Cam,"smart-home, outdoor-cam, amcrest",https://via.placeholder.com/500x500.png?text=Amcrest-IP8M-2696EW,,Amcrest,419.0,30.1
simple,NGS-HIK-OUT-0464,Hikvision DS-2CD2087G2-L,1,1,visible,Hikvision DS-2CD2087G2-L - Smart Home Product,Hikvision DS-2CD2087G2-L available at NGS Smart Home Store. Price: 699 SAR.,taxable,,1,10,2,1,0,,,,,1,699,,Outdoor Cam,"smart-home, outdoor-cam, hikvision",https://via.placeholder.com/500x500.png?text=Hikvision-DS-2CD2087G2-L,,Hikvision,489.0,30.0
simple,NGS-DAH-OUT-0465,Dahua IPC-HFW2831E-S-S2,1,1,visible,Dahua IPC-HFW2831E-S-S2 - Smart Home Product,Dahua IPC-HFW2831E-S-S2 available at NGS Smart Home Store. Price: 549 SAR.,taxable,,1,10,2,1,0,,,,,1,549,,Outdoor Cam,"smart-home, outdoor-cam, dahua",https://via.placeholder.com/500x500.png?text=Dahua-IPC-HFW2831E-S-S2,,Dahua,384.0,30.1
simple,NGS-ANN-OUT-0466,Annke C800,1,1,visible,Annke C800 - Smart Home Product,Annke C800 available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Outdoor Cam,"smart-home, outdoor-cam, annke",https://via.placeholder.com/500x500.png?text=Annke-C800,,Annke,279.0,30.1
simple,NGS-REO-PTZ-0467,Reolink RLC-823A,1,1,visible,Reolink RLC-823A - Smart Home Product,Reolink RLC-823A available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,10,2,1,0,,,,,1,899,,PTZ Cam,"smart-home, ptz-cam, reolink",https://via.placeholder.com/500x500.png?text=Reolink-RLC-823A,,Reolink,629.0,30.0
