ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Blocksy Custom Data,Blocksy Variation Images,Meta: _ng_original_post_title,Meta: _ng_ar_title,Meta: _ng_ar_description_pre_n8n,Meta: _ng_ar_description,Meta: _ng_ar_description_source,Meta: _ng_ar_description_at,Meta: _ng_ar_title_source,Meta: _ng_amazon_sa_ref_price,Meta: _ng_amazon_sa_ref_url,Meta: _ng_amazon_sa_ref_at,Meta: _ng_amazon_sa_ref_confidence,Meta: _ng_pre_reprice_regular_price,Meta: _ng_pre_reprice_sale_price,Meta: _ng_pre_reprice_at,Meta: _last_change_time,Meta: _ng_ar_title_pre_n8n,Meta: _ng_ar_title_at,Meta: _ng_gift_card_region,Meta: _ng_gift_card_brand,Meta: _ng_gift_card_denom,Meta: _ng_gift_card_seed_version,Meta: _ng_pricing_status,Meta: _ng_seed_origin,Dimension Confidence,Dimension Notes,Amazon SA Reference Price (SAR),Amazon Reference Date,Price vs Amazon (SAR),Price vs Amazon (%),Pricing Status
52,simple,GM-RTR-ASU-001,,ASUS ROG Rapture GT-BE19000AI (WiFi 7),1,0,visible,ASUS ROG Rapture GT-BE19000AI (WiFi 7) - Available at NeoGen Store,,,,taxable,,1,,,0,0,4.5,45,35,18,1,,0,4799,Gaming | ألعاب,"gaming, router, WiFi 7, راوتر, قيمنق, واي فاي 7",,https://neogen.store/wp-content/uploads/GM-RTR-ASU-001-1.jpg,,,,,,,,,0,,,,,اسوس روج Rapture GT-BE19000AI (WiFi 7),,"<p>تتميز شبكة ASUS ROG Rapture GT-BE19000AI بمواصفات متقدمة تجعلها الخيار الأمثل لمستخدمي الألعاب والمتخصصين في الشبكات.</p>

<strong>لماذا هذا المنتج؟</strong>
<ul style=""direction: rtl;"">
    <li>دعم WiFi 7 بتقنية M1E المحسنة للسرعة والأمان.</li>
    <li>سرعة تصل إلى 30 Gbps مع دعم معايير IEEE 802.11ay و802.11be.</li>
    <li>تحسينات في الاستقرار والموثوقية للاستخدام المتعدد للأجهزة.</li>
    <li>واجهة مستخدم سهلة التخصيص مع خيارات متقدمة للتحكم في الشبكة.</li>
</ul>

<strong>المواصفات التقنية:</strong>
<table border=""1"" dir=""ltr"">
    <tr>
        <th>الخاصية</th>
        <th>الوصف</th>
    </tr>
    <tr>
        <td>技术支持</td>
        <td>ASUS ROG Rapture GT-BE19000AI</td>
    </tr>
    <tr>
        <td>技术支持型号</td>
        <td>GT-BE19000AI</td>
    </tr>
    <tr>
        <td>技术支持标准</td>
        <td>IEEE 802.11ay, IEEE 802.11be</td>
    </tr>
    <tr>
        <td>技术支持最大速度</td>
        <td>30 Gbps</td>
    </tr>
    <tr>
        <td>技术支持频段</td>
        <td>M1E</td>
    </tr>
</table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:52:09+03:00,auto-generated,,,,,,,,,,,,,,,,,high,ASUS ROG Rapture GT-BE19000AI,,,,,
53,simple,GM-PGA-JSA-001,,JSAUX 6-in-1 Dock (Steam Deck/ROG Ally),1,0,visible,JSAUX 6-in-1 Dock (Steam Deck/ROG Ally) - Available at NeoGen Store,,,,taxable,,1,,,0,0,0.5,22,16,6,1,,459,529,Gaming | ألعاب,"accessories, gaming, إكسسوارات, قيمنق",,https://neogen.store/wp-content/uploads/GM-PGA-JSA-001-1.jpg,,,,,,,,,0,,,,,جيه ساكس 6-in-1 دوك (ستيم ديك/ROG Ally),,"<!-- فقرة افتتاحية واحدة -->
    <p>تعد دوك JSAUX 6-in-1 Dock الخيار الأمثل لمستخدمي Steam Deck وrog Ally، حيث توفر حلًا متكاملًا للشحن والاتصال.</p>

    <!-- قسم ""لماذا هذا المنتج؟"" -->
    <strong>لماذا هذا المنتج؟</strong>
    <ul style=""list-style-type: disc;"">
        <li>تصميم متعدد الاستخدامات يدعم Steam Deck وrog Ally.</li>
        <li>شحن سريع بقوة 100W لضمان شحن سلس.</li>
        <li>واجهة USB-C مدمجة تتيح الاتصال السريع والموثوق.</li>
        <li>تصميم أنيق ومحمي يحمي جهازك من الصدمات.</li>
        <li>دعم لاسلكي للشحن عبر تقنية Qi.</li>
    </ul>

    <!-- قسم ""المواصفات التقنية:"" -->
    <strong>المواصفات التقنية:</strong>
    <table border=""1"" cellspacing=""0"" cellpadding=""5"">
        <thead>
            <tr>
                <th>الخاصية</th>
                <th>التفاصيل</th>
            </tr>
        </thead>
        <tbody>
            <tr>
                <td>نوع الدوك</td>
                <td>6-in-1 Dock</td>
            </tr>
            <tr>
                <td>دعم الأجهزة</td>
                <td>Steam Deck, rog Ally</td>
            </tr>
            <tr>
                <td>قوة الشحن</td>
                <td>100W</td>
            </tr>
            <tr>
                <td>واجهة الاتصال</td>
                <td>USB-C</td>
            </tr>
            <tr>
                <td>دعم الشحن اللاسلكي</td>
                <td>+ Qi</td>
            </tr>
        </tbody>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:51:49+03:00,auto-generated,,,,,,,,,,,,,,,,,high,JSAUX 6-in-1 Steam Deck dock,,,,,
54,simple,GM-CMP-NZX-001,,NZXT H9 Elite Mid-Tower ATX Case,1,0,visible,NZXT H9 Elite Mid-Tower ATX Case - Available at NeoGen Store,,,,taxable,,1,,,0,0,15.0,60,55,30,1,,0,1349,Hardware | أجهزة PC,"gaming, PC case, قيمنق, كيس كمبيوتر",,https://neogen.store/wp-content/uploads/GM-CMP-NZX-001-1.jpg,,,,,,,,,0,,,,,NZXT H9 Elite كيس متوسط كيس ATX,,"<p>يقدم لك NZXT H9 Elite Mid-Tower ATX Case حلًا مثاليًا لتنظيم أجهزتك الإلكترونية وتعزيز أدائها.</p>

    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul style=""direction: rtl;"">
        <li>تصميم فريد يضمن تبريد فعال للأنظمة الحرارية الشديدة.</li>
        <li>دعم لوحدات التخزين الصلبة والمساحة الكافية للكابلات.</li>
        <li>واجهة سهلة الاستخدام مع نظام تركيب سلس.</li>
        <li>تصميم مدمج يضمن تنظيمًا مرئيًا جذابًا لأجهزتك الإلكترونية.</li>
    </ul>

    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"" style=""direction: rtl;"">
        <tr>
            <th>الخصائص</th>
            <th>التقنيات</th>
        </tr>
        <tr>
            <td>حجم الحالة (L x W x H)</td>
            <td>240 x 518 x 439 ملم</td>
        </tr>
        <tr>
            <td>نظام التبريد</td>
            <td>دعم لـ 3x 120mm/240mm/360mm رود كفاح</td>
        </tr>
        <tr>
            <td>الواجهة الأمامية</td>
            <td>شبكية مع 3x 120mm مروحة</td>
        </tr>
        <tr>
            <td>الواجهة الخلفية</td>
            <td>شبكية مع 1x 140mm/120mm مروحة</td>
        </tr>
        <tr>
            <td>الواجهة الجانبية</td>
            <td>شبكية مع 2x 120mm مروحة</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:51:29+03:00,auto-generated,,,,,,,,,,,,,,,,,high,NZXT H9 Elite Mid-Tower ATX,,,,,
55,simple,GM-CMP-COR-001,,Corsair iCUE H150i RGB Elite (360mm AIO),1,0,visible,Corsair iCUE H150i RGB Elite (360mm AIO) - Available at NeoGen Store,,,,taxable,,1,,,0,0,3.5,50,30,15,1,,0,1149,Hardware | أجهزة PC,"CPU cooler, gaming, قيمنق, مبرد معالج",,https://neogen.store/wp-content/uploads/GM-CMP-COR-001-1.jpg,,,,,,,,,0,,,,,كورسير iCUE H150i RGB Elite (360mm AIO),,"<p>تتميز لوحة التبريد ال todo ""أيكو"" من كورسار بتصميمها المبتكر وتقنياتها المتقدمة، مما يجعلها الخيار الأمثل لمحبي الألعاب.</p>

    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul style=""direction: ltr;"">
        <li>تحتوي على 128GB من الذاكرة RAM.</li>
        <li>تتميز بمعالج Intel Core i9-13900K。</li>
        <li>توفر سعة تخزينية تبلغ 4TB عبر أقراص SSD.</li>
        <li>تحتوي على وحدة التبريد المتكاملة (AIO) بحجم 360mm.</li>
        <li>تتميز بتقنية RGB المتقدمة لتوفير مظهر مذهل.</li>
    </ul>

    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"" style=""direction: ltr;"">
        <thead>
            <tr>
                <th>الخيار</th>
                <th>التقنية</th>
            </tr>
        </thead>
        <tbody>
            <tr>
                <td>ذاكرة RAM</td>
                <td>128GB</td>
            </tr>
            <tr>
                <td>معالج</td>
                <td>Intel Core i9-13900K</td>
            </tr>
            <tr>
                <td>سعة التخزين</td>
                <td>4TB SSD</td>
            </tr>
            <tr>
                <td>وحدة التبريد</td>
                <td>AIO 360mm</td>
            </tr>
            <tr>
                <td>تقنية الظلام</td>
                <td>RGB</td>
            </tr>
        </tbody>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:51:09+03:00,auto-generated,,,,,,,,,,,,,,,,,high,Corsair iCUE H150i 360mm AIO,,,,,
56,simple,GM-GPU-GIG-001,,Gigabyte AORUS RTX 5090 Master 32GB,1,0,visible,Gigabyte AORUS RTX 5090 Master 32GB - Available at NeoGen Store,,,,taxable,,1,,,0,0,4.5,45,30,12,1,,0,27999,Hardware | أجهزة PC,"gaming, GPU, قيمنق, كرت شاشة",,https://neogen.store/wp-content/uploads/GM-GPU-GIG-001-1.jpg,,,,,,,,,0,,,,,جيجابايت AORUS RTX 5090 Master 32GB,,"<p>تتميز بطاقة الرسوميات Gigabyte AORUS RTX 5090 Master 32GB بأداء قوي ودقة رسومية عالية، مثالية لمحترفي التحرير الفيديو والألعاب ثلاثية الأبعاد.</p>
    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul style=""direction: ltr;"">
        <li>أداء قوي بفضل معالج NVIDIA RTX 5090.</li>
        <li>ذاكرة VRAM سعتها 32GB لدعم تطبيقات الرسومات الثقيلة.</li>
        <li>تصميم مبرد فعال يضمن درجة حرارة مناسبة أثناء التشغيل.</li>
        <li>واجهة مستخدم بسيطة وسهلة الاستخدام.</li>
    </ul>
    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"" style=""direction: ltr;"">
        <thead>
            <tr>
                <th>الخاصية</th>
                <th>القيمة</th>
            </tr>
        </thead>
        <tbody>
            <tr>
                <td>اسم المنتج</td>
                <td>Gigabyte AORUS RTX 5090 Master</td>
            </tr>
            <tr>
                <td>ذاكرة VRAM</td>
                <td>32GB GDDR6X</td>
            </tr>
            <tr>
                <td>معالج NVIDIA</td>
                <td>RTX 5090</td>
            </tr>
            <tr>
                <td>تردد المعالج</td>
                <td>1845 MHz</td>
            </tr>
            <tr>
                <td>عدد النوى</td>
                <td>24 GB</td>
            </tr>
            <tr>
                <td>التبريد</td>
                <td>System Cooling</td>
            </tr>
        </tbody>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:50:50+03:00,auto-generated,,,,,,,,,,,,,,,,,high,Gigabyte AORUS RTX 5090 Master,,,,,
57,simple,GM-GPU-NVD-002,,NVIDIA RTX 5080 Founders Edition (16GB),1,0,visible,NVIDIA RTX 5080 Founders Edition (16GB) - Available at NeoGen Store,,,,taxable,,1,,,0,0,3.5,40,26,12,1,,0,6499,Hardware | أجهزة PC,"gaming, GPU, قيمنق, كرت شاشة",,https://neogen.store/wp-content/uploads/GM-GPU-NVD-002-1.jpg,,,,,,,,,0,,,,,إنفيديا RTX 5080 فاوندرز إديشن (16GB),,"<p>تتميز بمعالج NVIDIA RTX 5080 Founders Edition بأحدث التقنيات التي تضمن أداءً مذهلاً في الألعاب والتطبيقات المتقدمة.</p>

    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul style=""direction: rtl;"">
        <li>معالج رسومي من الجيل الخامس مع دعم RTX وDLSS لتحسين جودة الصورة والسرعة.</li>
        <li>ذاكرة VRAM بحجم 16GB تضمن أداءً مستقرًا في التطبيقات الثقيلة.</li>
        <li>تصميم Founders Edition يضفي أناقة على نظامك ويحسن التبريد.</li>
        <li>دعم تقنية NVIDIA Ansel لالتقاط الصور الفريدة والفيديوهات عالية الجودة.</li>
    </ul>

    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"" style=""direction: rtl;"">
        <tr>
            <th>الخاصية</th>
            <th>التفاصيل</th>
        </tr>
        <tr>
            <td>اسم المنتج</td>
            <td>NVIDIA RTX 5080 Founders Edition</td>
        </tr>
        <tr>
            <td>حجم ذاكرة VRAM</td>
            <td>16GB</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:50:28+03:00,auto-generated,,,,,,,,,,,,,,,,,high,NVIDIA RTX 5080 Founders Edition,,,,,
58,simple,GM-GPU-NVD-001,,NVIDIA RTX 5090 Founders Edition (32GB),1,0,visible,NVIDIA RTX 5090 Founders Edition (32GB) - Available at NeoGen Store,,,,taxable,,1,,,0,0,4.0,42,28,12,1,,22999,26449,Hardware | أجهزة PC,"gaming, GPU, قيمنق, كرت شاشة",,https://neogen.store/wp-content/uploads/GM-GPU-NVD-001-1.jpg,,,,,,,,,0,,,,,إنفيديا RTX 5090 فاوندرز إديشن (32GB),,"<p>تعد NVIDIA RTX 5090 Founders Edition من أقوى بطاقات الرسوميات المتاحة حالياً، مصممة لتقديم تجربة رسومية عميقة وذكاء حاسوبي متقدم.</p>

    <strong>لماذا هذا المنتج؟</strong>
    <ul>
        <li>قدرتها على معالجة الألعاب بجودة 8K ودقة 4K.</li>
        <li>دعم التعلم العميق والذكاء الاصطناعي بأعلى مستويات الكفاءة.</li>
        <li>تصميم فاندروز مبتكر يضمن تبريد فعال للغاية.</li>
        <li>ذاكرة VRAM بحجم 32GB توفر دعمًا قويًا للتطبيقات المتقدمة.</li>
    </ul>

    <strong>المواصفات التقنية:</strong>
    <table border=""1"">
        <tr>
            <th>النوع</th>
            <th>الذاكرة</th>
            <th>التردد</th>
            <th>الطاقة الإجمالية</th>
            <th>الصمامات</th>
            <th>التبريد</th>
        </tr>
        <tr>
            <td>NVIDIA RTX 5090 Founders Edition</td>
            <td>32GB GDDR6X</td>
            <td>21GHz</td>
            <td>478W</td>
            <td>288</td>
            <td>فاندروز</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:50:13+03:00,auto-generated,,,,,,,,,,,,,,,,,high,NVIDIA RTX 5090 Founders Edition,,,,,
59,simple,GM-STR-HPX-001,,HyperX QuadCast S USB Microphone,1,0,visible,HyperX QuadCast S USB Microphone - Available at NeoGen Store,,,,taxable,,1,,,0,0,1.2,28,22,18,1,,,580,Gaming | ألعاب,"gaming, microphone, قيمنق, مايكروفون",,https://neogen.store/wp-content/uploads/GM-STR-HPX-001-1.jpg,,,,,,,,,0,,,,,هايبر إكس QuadCast S ميكروفون USB,,"<p>يعد ميكروفون HyperX QuadCast S الخيار الأمثل للبث المباشر والتسجيلات الصوتية العالية الجودة.</p>

    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul>
        <li>يتميز بجودة صوت عالية ودقة تفاصيل واضحة.</li>
        <li>إمكانية التحكم في مستويات الصوت والصمت الذكي لتحسين جودة البث.</li>
        <li>تصميم مدمج مع لوحة تحكم متكاملة على الجانب الخلفي.</li>
        <li>دعم متعدد الأجهزة عبر USB.</li>
    </ul>

    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"">
        <thead>
            <tr>
                <th>الخاصية</th>
                <th>التفاصيل</th>
            </tr>
        </thead>
        <tbody>
            <tr>
                <td>نوع الميكروفون</td>
                <td>ميكروفون متعدد الاتجاهات (XOR)</td>
            </tr>
            <tr>
                <td>عدد الأجهزة الداعمة</td>
                <td>Windows, macOS, Linux</td>
            </tr>
            <tr>
                <td>التردد</td>
                <td>20Hz - 20kHz</td>
            </tr>
            <tr>
                <td>عدد المics</td>
                <td>3</td>
            </tr>
        </tbody>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:49:56+03:00,auto-generated,462,https://www.amazon.sa/-/en/HyperX-QuadCast-Microphone-Podcasting-Board/dp/B0F3K25XHL/ref=sr_1_3,2026-04-29T14:40:00+03:00,high,1099,949,1777462799,1777462799,,,,,,,,,high,HyperX QuadCast S microphone,462.0,2026-04-29T14:40:00+03:00,118.0,25.5,PRICED HIGHER THAN AMAZON
60,simple,GM-STR-ELG-001,,Elgato Stream Deck MK.2,1,0,visible,Elgato Stream Deck MK.2 - Available at NeoGen Store,,,,taxable,,1,,,0,0,0.8,25,20,10,1,,949,1099,Gaming | ألعاب,"gaming, professional, احترافي, قيمنق",,https://neogen.store/wp-content/uploads/GM-STR-ELG-001-1.jpg,,,,,,,,,0,,,,,إلجاتو ستريم ديك MK.2,,"<p>إنه منتج إلكتروني مبتكر يساعد في إدارة وتنظيم أدوات البرمجة والألعاب بشكل فعال.</p>

    <h3><strong>لماذا هذا المنتج؟</strong></h3>
    <ul style=""list-style-type: disc;"">
        <li>يتميز بواجهة مستخدم سهلة الاستخدام تتيح التحكم المباشر في التطبيقات والبرامج.</li>
        <li>يحتوي على 16 لوحة مفاتيح قابلة للبرمجة، مما يجعله أداة فعالة لتحسين الإنتاجية.</li>
        <li>يوفر دعمًا واسعًا للمؤثرات الصوتية والضوئية، مما يتيح إمكانات غير محدودة في التخصيص.</li>
        <li>يتميز بجودة Conexant للصوت الرقمي الممتاز ودعم USB 2.0.</li>
    </ul>

    <h3><strong>المواصفات التقنية:</strong></h3>
    <table border=""1"" cellspacing=""0"" cellpadding=""5"">
        <thead>
            <tr>
                <th>الخاصية</th>
                <th>التقنية</th>
            </tr>
        </thead>
        <tbody>
            <tr>
                <td>عدد لوحة المفاتيح</td>
                <td>16</td>
            </tr>
            <tr>
                <td>نظام التشغيل</td>
                <td>Windows 7, 8, 10 (32/64 بت)</td>
            </tr>
            <tr>
                <td>دعم USB</td>
                <td>USB 2.0</td>
            </tr>
            <tr>
                <td>نظام التحكم</td>
                <td>Conexant Digital Audio</td>
            </tr>
        </tbody>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:49:40+03:00,auto-generated,,,,,,,,,,,,,,,,,high,Elgato Stream Deck MK.2,,,,,
61,simple,GM-CAP-AVR-001,,AVerMedia Live Gamer Ultra S,1,0,visible,AVerMedia Live Gamer Ultra S - Available at NeoGen Store,,,,taxable,,1,,,0,0,0.7,22,18,8,1,,0,1049,Gaming | ألعاب,"capture card, gaming, قيمنق, كرت التقاط",,https://neogen.store/wp-content/uploads/GM-CAP-AVR-001-1.jpg,,,,,,,,,0,,,,,أفرميديا Live Gamer Ultra S,,"<!-- فقرة افتتاحية واحدة -->
    <p>أقدم لكم أحدث إصدار من أجهزة البث المباشر، AVerMedia Live Gamer Ultra S، وهي الخيار الأمثل لمحترفي الألعاب والبث عبر الإنترنت.</p>

    <!-- قسم ""لماذا هذا المنتج؟"" -->
    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul style=""direction: rtl;"">
        <li>يتميز بجودة صوت وصورة عالية تصل إلى 1080p.</li>
        <li>يدعم اتصالات متعددة بما في ذلك USB 3.2 Gen 2.</li>
        <li>يحتوي على ميكروفون داخلي عالي الدقة لضمان جودة الصوت المثلى.</li>
        <li>يتميز بتصميم أنيق وخفيف الوزن يجعله سهل الاستخدام.</li>
    </ul>

    <!-- قسم ""المواصفات التقنية:"" -->
    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"" style=""direction: rtl;"">
        <tr>
            <th>الميزة</th>
            <th>التفاصيل</th>
        </tr>
        <tr>
            <td>نوع الجهاز</td>
            <td>جهاز بث مباشر</td>
        </tr>
        <tr>
            <td>دعم الفيديو</td>
            <td>H.264, H.265, VP9</td>
        </tr>
        <tr>
            <td>دقة البث</td>
            <td>1080p</td>
        </tr>
        <tr>
            <td>سرعة الاتصال</td>
            <td>USB 3.2 Gen 2</td>
        </tr>
        <tr>
            <td>عدد المics</td>
            <td>2 ميكروفون</td>
        </tr>
        <tr>
            <td>التحكم في الصوت</td>
            <td>دعم التحكم في مستوى الصوت</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:49:22+03:00,auto-generated,,,,,,,,,,,,,,,,,high,AVerMedia Live Gamer Ultra S,,,,,
62,simple,GM-CAP-ELG-001,,Elgato HD60 X Capture Card,1,0,visible,Elgato HD60 X Capture Card - Available at NeoGen Store,,,,taxable,,1,,,0,0,0.4,18,14,6,1,,0,1099,Gaming | ألعاب,"capture card, gaming, قيمنق, كرت التقاط",,https://neogen.store/wp-content/uploads/GM-CAP-ELG-001-1.jpg,,,,,,,,,0,,,,,إلجاتو HD60 X كرت تسجيل,,"<!-- فقرة افتتاحية واحدة -->
    <p>تتميز كارد القبض Elgato HD60 X بجودة تصوير عالية ووظائف متقدمة لتسجيل الألعاب والفيديو.</p>

    <!-- قسم ""لماذا هذا المنتج؟"" -->
    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul style=""list-style-type: disc;"">
        <li>دعم الفيديو 4K UHD بجودة تصل إلى 60 فرقة تصوير في الثانية.</li>
        <li>وظائف متقدمة مثل التحكم في الإضاءة والتحكم في الصوت.</li>
        <li>دعم لأساليب البث المباشر المتعددة بما في ذلك Twitch و YouTube.</li>
        <li>تصميم مدمج مع دعم للفيديو والصوت المزدوج.</li>
    </ul>

    <!-- قسم ""المواصفات التقنية:"" -->
    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"" style=""width: 100%;"">
        <tr>
            <th>الخاصية</th>
            <th>التفاصيل</th>
        </tr>
        <tr>
            <td>دعم الفيديو</td>
            <td>4K UHD @ 60 FPS</td>
        </tr>
        <tr>
            <td>دعم الصوت</td>
            <td>Dolby Atmos, 7.1 Surround Sound</td>
        </tr>
        <tr>
            <td>التحكم في الإضاءة</td>
            <td>نعم</td>
        </tr>
        <tr>
            <td>وظائف البث المباشر</td>
            <td>Twitch, YouTube</td>
        </tr>
        <tr>
            <td>التوصيل</td>
            <td>USB 3.2 Gen 1</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:49:01+03:00,auto-generated,,,,,,,,,,,,,,,,,high,Elgato HD60 X capture card,,,,,
63,simple,GM-CTR-SON-001,,Sony DualSense Edge Controller,1,0,visible,Sony DualSense Edge Controller - Available at NeoGen Store,,,,taxable,,1,,,0,0,0.9,28,22,12,1,,1349,1559,Gaming | ألعاب,"controller, gaming, wireless, قيمنق, لاسلكي, يد تحكم",,https://neogen.store/wp-content/uploads/GM-CTR-SON-001-1.jpg,,,,,,,,,0,,,,,سوني دوال سنس Edge يد تحكم,,"<p>تعد ماسح ضوئي Sony DualSense Edge Controller أداة فعالة لمحترفي الألعاب، مع تصميمها المحسّن وأدائها القوي.</p>

    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul>
        <li>تصميم متطور يضمن الراحة والتحكم الدقيق.</li>
        <li>技术支持，这里需要翻译为阿拉伯语，但考虑到这是注释部分不会显示在最终HTML中，我们直接用阿拉伯文描述。</li>
        <li>دعم تقنية Haptic Feedback لتجربة حسية متطورة.</li>
        <li>المicrophone في الطرف الخلفي يسمح بالاتصال الصوتي المباشر أثناء اللعب.</li>
        <li>الدعم للألعاب عبر منصات متعددة، مما يجعله خيارًا مثاليًا للعديد من المستخدمين.</li>
    </ul>

    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"">
        <thead>
            <tr>
                <th>الخاصية</th>
                <th>التفاصيل</th>
            </tr>
        </thead>
        <tbody>
            <tr>
                <td>موديل المنتج</td>
                <td>DualSense Edge</td>
            </tr>
            <tr>
                <td>نظام التشغيل المدعوم</td>
                <td>Sony PlayStation 5, PlayStation 4</td>
            </tr>
            <tr>
                <td>الوزن</td>
                <td>318 جرام</td>
            </tr>
            <tr>
                <td>الحجم</td>
                <td>26.9 × 15.7 × 4.4 سم</td>
            </tr>
        </tbody>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:48:42+03:00,auto-generated,,,,,,,,,,,,,,,,,high,Sony DualSense Edge controller,,,,,
